"Plot Title: 10365185"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Temperature)","RH, % (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10365185, SEN S/N: 10346473, LBL: Water Content)","PAR, uE (LGR S/N: 10365185, SEN S/N: 10349856, LBL: PhotosyntheticActive Radiation)","Rain, in (LGR S/N: 10365185, SEN S/N: 10364391, LBL: Rainfall)","Wind Direction, ø (LGR S/N: 10365185, SEN S/N: 10566448, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Gust Speed)","Batt, V (LGR S/N: 10365185)"
27225,06/01/15 02:03:09 PM,72.178,87.000,0.2673,328.7,0.000,240.1,2.26,8.46,4.345
27226,06/01/15 02:13:09 PM,72.221,86.700,0.2673,216.2,0.000,251.3,1.12,6.76,4.351
27227,06/01/15 02:23:09 PM,72.136,87.400,0.2673,358.7,0.000,235.9,0.00,0.56,4.351
27228,06/01/15 02:33:09 PM,72.783,86.800,0.2666,466.2,0.000,306.1,0.00,2.26,4.345
27229,06/01/15 02:43:09 PM,72.523,85.000,0.2666,173.7,0.000,247.1,1.12,7.31,4.351
27230,06/01/15 02:53:09 PM,72.351,86.400,0.2664,198.7,0.000,235.9,0.56,5.08,4.345
27231,06/01/15 03:03:09 PM,72.523,86.200,0.2660,396.2,0.000,203.6,0.56,5.64,4.363
27232,06/01/15 03:13:09 PM,73.040,85.900,0.2664,383.7,0.000,287.8,0.00,1.12,4.351
27233,06/01/15 03:23:09 PM,72.739,86.800,0.2660,271.2,0.000,251.3,0.56,6.20,4.345
27234,06/01/15 03:33:09 PM,72.437,87.700,0.2660,213.7,0.000,355.2,0.00,3.38,4.351
27235,06/01/15 03:43:09 PM,72.480,87.700,0.2660,208.7,0.000,353.8,0.00,4.50,4.357
27236,06/01/15 03:53:09 PM,72.394,87.900,0.2653,118.7,0.000,18.3,0.00,3.38,4.351
27237,06/01/15 04:03:09 PM,72.136,88.200,0.2653,136.2,0.000,320.1,0.00,1.70,4.345
27238,06/01/15 04:13:09 PM,71.964,87.400,0.2653,176.2,0.000,327.1,0.00,3.38,4.351
27239,06/01/15 04:23:09 PM,71.748,86.800,0.2650,48.7,0.000,351.0,0.00,2.82,4.345
27240,06/01/15 04:33:09 PM,71.620,86.600,0.2650,71.2,0.000,348.2,0.00,2.26,4.339
27241,06/01/15 04:43:09 PM,71.404,88.100,0.2646,206.2,0.000,272.4,0.00,2.26,4.351
27242,06/01/15 04:53:09 PM,72.955,86.000,0.2646,498.7,0.000,297.6,0.00,2.82,4.369
27243,06/01/15 05:03:09 PM,74.381,82.700,0.2646,556.2,0.000,248.5,0.00,0.56,4.357
27244,06/01/15 05:13:09 PM,73.904,81.000,0.2642,516.2,0.000,141.8,0.56,8.46,4.351
27245,06/01/15 05:23:09 PM,73.731,82.900,0.2642,421.2,0.000,268.1,1.12,6.20,4.345
27246,06/01/15 05:33:09 PM,72.480,82.900,0.2642,236.2,0.000,32.3,1.70,8.46,4.351
27247,06/01/15 05:43:09 PM,73.083,83.500,0.2642,201.2,0.000,61.8,0.00,4.50,4.363
27248,06/01/15 05:53:09 PM,72.307,83.100,0.2642,171.2,0.000,158.6,0.00,1.12,4.351
27249,06/01/15 06:03:09 PM,72.437,78.900,0.2635,136.2,0.000,8.4,0.56,5.08,4.351
27250,06/01/15 06:13:09 PM,72.826,76.600,0.2639,33.7,0.000,15.4,1.12,6.76,4.345
27251,06/01/15 06:23:09 PM,71.964,78.300,0.2642,33.7,0.000,334.1,0.00,6.76,4.345
27252,06/01/15 06:33:09 PM,71.274,81.200,0.2635,18.7,0.000,327.1,0.00,4.50,4.339
27253,06/01/15 06:43:09 PM,71.103,83.000,0.2635,6.2,0.000,321.5,0.00,6.20,4.339
27254,06/01/15 06:53:09 PM,70.930,84.200,0.2635,1.2,0.000,7.0,0.00,3.38,4.339
27255,06/01/15 07:03:09 PM,70.887,85.200,0.2635,1.2,0.000,7.0,0.00,4.50,4.339
27256,06/01/15 07:13:09 PM,70.543,86.600,0.2632,1.2,0.000,299.0,0.00,1.12,4.333
27257,06/01/15 07:23:09 PM,70.329,88.000,0.2632,1.2,0.000,265.3,0.00,2.82,4.333
27258,06/01/15 07:33:09 PM,70.803,88.300,0.2632,1.2,0.000,251.3,0.00,3.38,4.333
27259,06/01/15 07:43:09 PM,71.533,88.300,0.2632,1.2,0.000,335.5,0.00,6.76,4.333
27260,06/01/15 07:53:09 PM,70.846,89.100,0.2628,1.2,0.000,47.7,0.00,0.00,4.333
27261,06/01/15 08:03:09 PM,71.748,89.200,0.2632,1.2,0.000,256.9,0.56,8.46,4.333
27262,06/01/15 08:13:09 PM,71.447,89.100,0.2635,1.2,0.000,266.7,0.00,5.64,4.327
27263,06/01/15 08:23:09 PM,70.759,90.000,0.2632,1.2,0.000,310.3,0.00,3.94,4.327
27264,06/01/15 08:33:09 PM,71.017,89.000,0.2632,1.2,0.000,32.3,0.00,7.90,4.327
27265,06/01/15 08:43:09 PM,70.543,90.200,0.2632,1.2,0.000,328.5,0.00,0.00,4.327
27266,06/01/15 08:53:09 PM,70.416,90.500,0.2632,1.2,0.000,328.5,0.00,0.00,4.327
27267,06/01/15 09:03:09 PM,69.300,92.000,0.2632,1.2,0.000,341.2,0.00,0.00,4.327
27268,06/01/15 09:13:09 PM,68.828,94.100,0.2635,1.2,0.000,14.0,0.00,2.82,4.321
27269,06/01/15 09:23:09 PM,68.956,94.400,0.2632,1.2,0.000,269.6,0.56,3.94,4.321
27270,06/01/15 09:33:09 PM,68.571,94.600,0.2632,1.2,0.000,314.5,0.00,0.00,4.321
27271,06/01/15 09:43:09 PM,68.742,95.100,0.2635,1.2,0.000,349.6,0.00,1.12,4.321
27272,06/01/15 09:53:09 PM,68.913,95.500,0.2628,1.2,0.000,335.5,0.00,3.38,4.321
27273,06/01/15 10:03:09 PM,68.956,95.500,0.2628,1.2,0.000,346.8,0.00,1.70,4.321
27274,06/01/15 10:13:09 PM,68.614,95.700,0.2635,1.2,0.000,61.8,0.00,0.00,4.321
27275,06/01/15 10:23:09 PM,68.999,95.700,0.2632,1.2,0.000,40.7,0.00,0.56,4.321
27276,06/01/15 10:33:09 PM,69.386,94.900,0.2635,1.2,0.000,269.6,0.00,0.00,4.321
27277,06/01/15 10:43:09 PM,69.728,94.300,0.2632,1.2,0.000,275.2,0.00,0.56,4.321
27278,06/01/15 10:53:09 PM,69.858,93.500,0.2611,1.2,0.008,61.8,0.00,0.00,4.333
27279,06/01/15 11:03:09 PM,68.999,95.000,0.2585,1.2,0.008,263.9,0.56,5.08,4.321
27280,06/01/15 11:13:09 PM,69.129,95.000,0.2618,1.2,0.000,348.2,0.00,5.08,4.321
27281,06/01/15 11:23:09 PM,68.571,95.700,0.2611,1.2,0.000,331.3,0.00,1.12,4.321
27282,06/01/15 11:33:09 PM,68.698,95.400,0.2615,1.2,0.008,16.8,0.00,2.82,4.321
27283,06/01/15 11:43:09 PM,67.971,96.900,0.2624,1.2,0.000,282.2,1.12,5.64,4.321
27284,06/01/15 11:53:09 PM,67.798,98.000,0.2639,1.2,0.000,307.5,0.00,2.82,4.321
27285,06/02/15 12:03:09 AM,67.543,98.300,0.2621,1.2,0.000,332.7,0.00,0.00,4.321
27286,06/02/15 12:13:09 AM,67.543,98.200,0.2646,1.2,0.000,346.8,0.00,0.00,4.321
27287,06/02/15 12:23:09 AM,67.586,98.400,0.2632,1.2,0.000,133.4,0.00,0.00,4.321
27288,06/02/15 12:33:09 AM,67.586,98.600,0.2650,1.2,0.000,89.9,0.00,0.00,4.321
27289,06/02/15 12:43:09 AM,67.456,98.900,0.2646,1.2,0.000,50.5,0.00,1.12,4.321
27290,06/02/15 12:53:09 AM,67.586,98.700,0.2657,1.2,0.000,12.6,0.00,2.82,4.321
27291,06/02/15 01:03:09 AM,67.798,98.400,0.2653,1.2,0.000,355.2,0.00,1.12,4.321
27292,06/02/15 01:13:09 AM,67.971,97.400,0.2673,1.2,0.000,30.9,0.00,2.26,4.321
27293,06/02/15 01:23:09 AM,68.142,96.500,0.2680,1.2,0.000,16.8,0.00,2.82,4.321
27294,06/02/15 01:33:09 AM,67.714,96.300,0.2684,1.2,0.000,33.7,0.00,0.56,4.321
27295,06/02/15 01:43:09 AM,67.627,96.700,0.2684,1.2,0.000,8.4,0.00,0.00,4.321
27296,06/02/15 01:53:09 AM,67.285,97.200,0.2684,1.2,0.000,289.2,0.00,0.00,4.315
27297,06/02/15 02:03:09 AM,67.114,97.400,0.2684,1.2,0.000,297.6,0.00,0.00,4.321
27298,06/02/15 02:13:09 AM,67.199,97.300,0.2680,1.2,0.000,297.6,0.00,0.00,4.315
27299,06/02/15 02:23:09 AM,67.071,97.300,0.2677,1.2,0.000,297.6,0.00,0.00,4.315
27300,06/02/15 02:33:09 AM,67.199,98.000,0.2673,1.2,0.000,290.6,0.00,0.56,4.315
27301,06/02/15 02:43:09 AM,67.028,98.400,0.2673,1.2,0.000,231.6,0.00,0.00,4.315
27302,06/02/15 02:53:09 AM,67.114,98.600,0.2670,1.2,0.000,231.6,0.00,0.00,4.315
27303,06/02/15 03:03:09 AM,67.071,98.800,0.2666,1.2,0.000,231.6,0.00,0.00,4.315
27304,06/02/15 03:13:09 AM,66.857,98.900,0.2664,1.2,0.000,231.6,0.00,0.00,4.315
27305,06/02/15 03:23:09 AM,66.985,99.000,0.2664,1.2,0.000,231.6,0.00,0.00,4.315
27306,06/02/15 03:33:09 AM,66.900,99.300,0.2664,1.2,0.000,231.6,0.00,0.00,4.315
27307,06/02/15 03:43:09 AM,66.558,99.300,0.2660,1.2,0.000,231.6,0.00,0.00,4.315
27308,06/02/15 03:53:09 AM,66.515,99.400,0.2660,1.2,0.000,231.6,0.00,0.00,4.333
27309,06/02/15 04:03:09 AM,66.344,99.400,0.2657,1.2,0.000,231.6,0.00,0.00,4.315
27310,06/02/15 04:13:09 AM,66.472,99.500,0.2660,1.2,0.000,231.6,0.00,0.00,4.315
27311,06/02/15 04:23:09 AM,66.686,99.500,0.2657,1.2,0.000,231.6,0.00,0.00,4.315
27312,06/02/15 04:33:09 AM,66.643,99.700,0.2657,1.2,0.000,231.6,0.00,0.00,4.315
27313,06/02/15 04:43:09 AM,66.600,99.700,0.2657,1.2,0.000,231.6,0.00,0.00,4.315
27314,06/02/15 04:53:09 AM,66.729,99.800,0.2653,1.2,0.000,231.6,0.00,0.00,4.315
27315,06/02/15 05:03:09 AM,66.814,99.900,0.2653,1.2,0.000,231.6,0.00,0.00,4.315
27316,06/02/15 05:13:09 AM,66.686,100.000,0.2653,1.2,0.000,231.6,0.00,0.00,4.309
27317,06/02/15 05:23:09 AM,66.857,100.000,0.2650,1.2,0.000,231.6,0.00,0.00,4.309
27318,06/02/15 05:33:09 AM,66.814,100.000,0.2650,1.2,0.000,231.6,0.00,0.00,4.339
27319,06/02/15 05:43:09 AM,66.686,100.000,0.2650,6.2,0.000,231.6,0.00,0.00,4.309
27320,06/02/15 05:53:09 AM,66.515,100.000,0.2646,6.2,0.000,230.2,0.00,0.56,4.309
27321,06/02/15 06:03:09 AM,66.558,100.000,0.2646,36.2,0.000,230.2,0.00,0.00,4.309
27322,06/02/15 06:13:09 AM,66.472,100.000,0.2642,91.2,0.000,231.6,0.00,1.70,4.315
27323,06/02/15 06:23:09 AM,67.543,99.500,0.2639,91.2,0.000,223.2,0.00,2.82,4.309
27324,06/02/15 06:33:09 AM,67.285,99.400,0.2642,116.2,0.000,342.6,0.00,0.00,4.315
27325,06/02/15 06:43:09 AM,68.013,96.800,0.2639,56.2,0.000,16.8,0.00,1.70,4.309
27326,06/02/15 06:53:09 AM,68.527,93.800,0.2628,216.2,0.000,43.5,0.56,6.76,4.321
27327,06/02/15 07:03:09 AM,67.586,98.400,0.2624,63.7,0.000,171.3,0.00,3.38,4.321
27328,06/02/15 07:13:09 AM,67.798,98.600,0.2624,193.7,0.000,276.6,0.56,5.08,4.339
27329,06/02/15 07:23:09 AM,68.657,96.800,0.2621,173.7,0.000,74.4,0.00,0.00,4.393
27330,06/02/15 07:33:09 AM,69.600,93.900,0.2624,258.7,0.000,74.4,0.00,0.00,4.363
27331,06/02/15 07:43:09 AM,69.942,92.100,0.2632,211.2,0.000,74.4,0.00,0.00,4.351
27332,06/02/15 07:53:09 AM,68.527,97.400,0.2632,146.2,0.000,146.0,0.00,2.82,4.345
27333,06/02/15 08:03:09 AM,68.400,98.200,0.2635,303.7,0.000,182.5,0.00,0.00,4.357
27334,06/02/15 08:13:09 AM,70.803,94.700,0.2635,403.7,0.000,182.5,0.00,0.00,4.363
27335,06/02/15 08:23:09 AM,71.447,89.000,0.2639,661.2,0.000,179.7,0.00,3.94,4.351
27336,06/02/15 08:33:09 AM,74.077,86.900,0.2639,936.2,0.000,148.8,0.00,1.70,4.357
27337,06/02/15 08:43:09 AM,76.593,85.100,0.2635,1011.2,0.000,310.3,0.00,1.12,4.357
27338,06/02/15 08:53:09 AM,71.577,92.600,0.2639,503.7,0.000,192.3,0.00,2.26,4.345
27339,06/02/15 09:03:09 AM,71.361,92.700,0.2646,503.7,0.000,139.0,0.00,2.26,4.363
27340,06/02/15 09:13:09 AM,70.543,93.200,0.2646,488.7,0.000,143.2,0.00,2.26,4.351
27341,06/02/15 09:23:09 AM,74.163,88.100,0.2632,813.7,0.000,106.7,0.00,2.26,4.345
27342,06/02/15 09:33:09 AM,74.338,87.500,0.2628,1411.2,0.000,206.4,0.56,3.38,4.357
27343,06/02/15 09:43:09 AM,75.463,86.100,0.2618,1541.2,0.000,109.5,1.12,5.08,4.345
27344,06/02/15 09:53:09 AM,76.550,79.000,0.2621,1578.7,0.000,59.0,0.56,4.50,4.363
27345,06/02/15 10:03:09 AM,77.335,80.900,0.2611,1703.7,0.000,283.6,1.12,5.64,4.351
27346,06/02/15 10:13:09 AM,76.942,77.900,0.2611,1753.7,0.000,63.2,2.26,10.69,4.345
27347,06/02/15 10:23:09 AM,78.339,82.200,0.2604,1871.2,0.000,139.0,1.70,6.76,4.351
27348,06/02/15 10:33:09 AM,76.986,81.300,0.2600,1806.2,0.000,148.8,2.26,7.31,4.345
27349,06/02/15 10:43:09 AM,77.029,77.800,0.2592,1816.2,0.000,120.7,1.70,8.46,4.363
27350,06/02/15 10:53:09 AM,76.550,76.900,0.2589,1788.7,0.000,96.9,1.70,6.76,4.351
27351,06/02/15 11:03:09 AM,76.507,75.100,0.2582,1866.2,0.000,78.6,2.26,9.01,4.351
27352,06/02/15 11:13:09 AM,77.117,74.700,0.2579,1858.7,0.000,272.4,1.70,8.46,4.357
27353,06/02/15 11:23:09 AM,77.945,74.000,0.2567,1911.2,0.000,196.5,1.70,10.13,4.345
27354,06/02/15 11:33:09 AM,78.559,75.900,0.2564,1966.2,0.000,140.4,1.70,7.31,4.363
27355,06/02/15 11:43:09 AM,78.953,75.000,0.2557,2031.2,0.000,171.3,1.12,6.20,4.351
27356,06/02/15 11:53:09 AM,77.553,75.800,0.2550,1498.7,0.000,212.0,1.70,10.13,4.339
27357,06/02/15 12:03:09 PM,76.768,78.800,0.2550,601.2,0.000,195.1,2.82,7.31,4.351
27358,06/02/15 12:13:09 PM,78.602,74.700,0.2542,1986.2,0.000,179.7,1.70,7.90,4.339
27359,06/02/15 12:23:09 PM,77.421,77.700,0.2534,663.7,0.000,209.2,3.94,12.39,4.363
27360,06/02/15 12:33:09 PM,76.332,78.900,0.2534,1208.7,0.000,217.6,2.82,7.90,4.351
27361,06/02/15 12:43:09 PM,78.471,75.900,0.2524,1973.7,0.000,228.8,2.26,8.46,4.339
27362,06/02/15 12:53:09 PM,77.815,77.200,0.2524,1871.2,0.000,29.5,3.38,13.51,4.357
27363,06/02/15 01:03:09 PM,76.725,79.200,0.2516,1573.7,0.000,56.2,2.82,11.27,4.345
27364,06/02/15 01:13:09 PM,76.593,79.700,0.2516,766.2,0.000,35.1,2.26,12.39,4.339
27365,06/02/15 01:23:09 PM,76.028,79.900,0.2509,606.2,0.000,11.2,2.26,12.95,4.345
27366,06/02/15 01:33:09 PM,77.945,78.600,0.2509,1876.2,0.000,37.9,2.26,9.01,4.363
27367,06/02/15 01:43:09 PM,79.831,76.200,0.2498,1881.2,0.000,19.7,1.70,9.57,4.351
27368,06/02/15 01:53:09 PM,81.597,72.700,0.2498,1918.7,0.000,26.7,1.12,5.64,4.339
27369,06/02/15 02:03:09 PM,78.865,75.000,0.2487,1901.2,0.000,39.3,2.82,12.39,4.363
27370,06/02/15 02:13:09 PM,78.777,74.700,0.2487,1408.7,0.000,190.9,2.82,11.27,4.345
27371,06/02/15 02:23:09 PM,78.382,77.800,0.2483,1803.7,0.000,2.8,1.70,6.76,4.339
27372,06/02/15 02:33:09 PM,77.203,77.600,0.2483,546.2,0.000,226.0,0.56,3.94,4.351
27373,06/02/15 02:43:09 PM,76.203,80.100,0.2479,561.2,0.000,255.5,0.56,5.64,4.345
27374,06/02/15 02:53:09 PM,75.117,81.300,0.2479,463.7,0.000,255.5,1.12,7.31,4.363
27375,06/02/15 03:03:09 PM,75.810,81.700,0.2471,748.7,0.000,32.3,0.56,6.20,4.351
27376,06/02/15 03:13:09 PM,75.724,80.300,0.2471,608.7,0.000,275.2,1.70,9.57,4.345
27377,06/02/15 03:23:09 PM,75.247,80.700,0.2468,546.2,0.000,172.7,1.12,7.90,4.363
27378,06/02/15 03:33:09 PM,76.725,80.600,0.2464,1181.2,0.000,262.5,0.56,5.64,4.345
27379,06/02/15 03:43:09 PM,74.424,83.700,0.2456,351.2,0.000,237.3,2.26,7.90,4.345
27380,06/02/15 03:53:09 PM,74.856,83.600,0.2456,363.7,0.000,276.6,0.00,7.90,4.357
27381,06/02/15 04:03:09 PM,74.770,83.400,0.2460,316.2,0.000,351.0,0.00,3.38,4.345
27382,06/02/15 04:13:09 PM,74.206,83.500,0.2460,271.2,0.000,353.8,0.56,7.31,4.351
27383,06/02/15 04:23:09 PM,74.120,83.700,0.2452,228.7,0.000,311.7,0.00,3.94,4.351
27384,06/02/15 04:33:09 PM,74.381,84.200,0.2452,343.7,0.000,5.6,0.00,4.50,4.345
27385,06/02/15 04:43:09 PM,73.774,85.200,0.2452,233.7,0.000,342.6,0.56,5.64,4.357
27386,06/02/15 04:53:09 PM,73.602,86.700,0.2456,133.7,0.000,322.9,0.00,1.12,4.351
27387,06/02/15 05:03:09 PM,73.558,85.400,0.2445,138.7,0.000,19.7,0.00,2.82,4.345
27388,06/02/15 05:13:09 PM,73.688,84.900,0.2452,126.2,0.000,339.7,0.00,4.50,4.339
27389,06/02/15 05:23:09 PM,73.429,84.900,0.2452,71.2,0.000,14.0,0.00,0.56,4.339
27390,06/02/15 05:33:09 PM,73.170,85.800,0.2441,58.7,0.000,334.1,0.00,3.94,4.339
27391,06/02/15 05:43:09 PM,72.783,87.300,0.2449,86.2,0.000,322.9,0.00,2.26,4.339
27392,06/02/15 05:53:09 PM,72.783,87.700,0.2445,93.7,0.000,332.7,0.00,2.26,4.339
27393,06/02/15 06:03:09 PM,72.696,87.400,0.2437,51.2,0.000,331.3,0.00,1.12,4.339
27394,06/02/15 06:13:09 PM,72.480,87.800,0.2445,38.7,0.000,321.5,0.00,2.82,4.333
27395,06/02/15 06:23:09 PM,72.437,87.600,0.2441,31.2,0.000,310.3,0.00,2.82,4.333
27396,06/02/15 06:33:09 PM,72.351,86.900,0.2441,21.2,0.000,327.1,0.00,2.26,4.333
27397,06/02/15 06:43:09 PM,72.136,87.300,0.2441,6.2,0.000,353.8,0.00,1.12,4.351
27398,06/02/15 06:53:09 PM,72.307,86.900,0.2445,1.2,0.000,353.8,0.56,4.50,4.333
27399,06/02/15 07:03:09 PM,72.093,87.300,0.2441,1.2,0.000,327.1,0.00,2.26,4.333
27400,06/02/15 07:13:09 PM,72.050,87.900,0.2441,1.2,0.000,355.2,0.00,3.94,4.327
27401,06/02/15 07:23:09 PM,72.136,88.000,0.2445,1.2,0.000,355.2,0.00,3.38,4.333
27402,06/02/15 07:33:09 PM,72.221,88.100,0.2437,1.2,0.000,29.5,0.56,3.94,4.327
27403,06/02/15 07:43:09 PM,71.920,89.400,0.2437,1.2,0.000,310.3,0.00,1.70,4.327
27404,06/02/15 07:53:09 PM,72.007,88.800,0.2441,1.2,0.000,351.0,0.00,2.26,4.327
27405,06/02/15 08:03:09 PM,71.834,89.800,0.2437,1.2,0.000,338.3,0.00,2.26,4.321
27406,06/02/15 08:13:09 PM,71.791,89.900,0.2437,1.2,0.000,342.6,0.00,1.70,4.321
27407,06/02/15 08:23:09 PM,72.007,89.400,0.2441,1.2,0.000,1.4,0.00,1.70,4.321
27408,06/02/15 08:33:09 PM,71.748,90.500,0.2437,1.2,0.000,275.2,0.00,0.00,4.321
27409,06/02/15 08:43:09 PM,71.791,90.200,0.2434,1.2,0.000,280.8,0.00,1.70,4.321
27410,06/02/15 08:53:09 PM,72.007,89.200,0.2437,1.2,0.000,317.3,0.00,3.38,4.321
27411,06/02/15 09:03:09 PM,72.050,88.800,0.2437,1.2,0.000,324.3,0.00,3.38,4.321
27412,06/02/15 09:13:09 PM,71.490,90.700,0.2441,1.2,0.000,341.2,0.00,0.00,4.321
27413,06/02/15 09:23:09 PM,71.577,90.500,0.2441,1.2,0.000,315.9,0.00,2.26,4.321
27414,06/02/15 09:33:09 PM,72.221,89.200,0.2441,1.2,0.000,324.3,0.56,7.31,4.321
27415,06/02/15 09:43:09 PM,72.007,89.900,0.2441,1.2,0.000,292.0,0.00,3.38,4.321
27416,06/02/15 09:53:09 PM,72.093,89.900,0.2441,1.2,0.000,42.1,0.56,6.76,4.321
27417,06/02/15 10:03:09 PM,71.704,90.500,0.2437,1.2,0.000,11.2,0.00,0.00,4.321
27418,06/02/15 10:13:09 PM,72.007,90.100,0.2441,1.2,0.000,346.8,0.00,2.26,4.333
27419,06/02/15 10:23:09 PM,72.050,89.800,0.2437,1.2,0.000,231.6,0.56,5.08,4.321
27420,06/02/15 10:33:09 PM,71.748,90.500,0.2434,1.2,0.000,271.0,0.56,5.64,4.321
27421,06/02/15 10:43:09 PM,71.791,90.500,0.2441,1.2,0.000,22.5,0.00,2.82,4.321
27422,06/02/15 10:53:09 PM,71.704,90.200,0.2445,1.2,0.000,242.9,0.00,2.26,4.321
27423,06/02/15 11:03:09 PM,71.577,90.500,0.2441,1.2,0.000,294.8,0.00,2.82,4.321
27424,06/02/15 11:13:09 PM,71.577,90.700,0.2441,1.2,0.000,289.2,0.00,2.82,4.321
27425,06/02/15 11:23:09 PM,71.231,91.300,0.2449,1.2,0.000,249.9,0.00,0.00,4.321
27426,06/02/15 11:33:09 PM,71.017,91.400,0.2441,1.2,0.000,21.1,0.00,0.56,4.321
27427,06/02/15 11:43:09 PM,71.404,90.500,0.2441,1.2,0.000,349.6,0.00,1.12,4.321
27428,06/02/15 11:53:09 PM,71.404,88.900,0.2445,1.2,0.000,332.7,0.00,0.00,4.321
27429,06/03/15 12:03:09 AM,71.920,87.300,0.2441,1.2,0.000,30.9,0.00,3.94,4.339
27430,06/03/15 12:13:09 AM,70.416,92.700,0.2445,1.2,0.000,43.5,0.00,0.00,4.321
27431,06/03/15 12:23:09 AM,69.685,94.200,0.2445,1.2,0.000,280.8,0.00,0.00,4.321
27432,06/03/15 12:33:09 AM,70.803,90.300,0.2441,1.2,0.000,345.4,0.00,2.26,4.321
27433,06/03/15 12:43:09 AM,70.329,92.000,0.2441,1.2,0.000,355.2,0.00,0.00,4.321
27434,06/03/15 12:53:09 AM,70.029,94.200,0.2449,1.2,0.000,353.8,0.00,0.00,4.321
27435,06/03/15 01:03:09 AM,69.771,95.200,0.2445,1.2,0.000,353.8,0.00,0.00,4.321
27436,06/03/15 01:13:09 AM,69.643,95.700,0.2449,1.2,0.000,339.7,0.00,0.00,4.321
27437,06/03/15 01:23:09 AM,69.942,94.500,0.2449,1.2,0.000,329.9,0.00,0.00,4.321
27438,06/03/15 01:33:09 AM,70.029,94.000,0.2441,1.2,0.000,7.0,0.00,1.12,4.321
27439,06/03/15 01:43:09 AM,70.329,93.200,0.2441,1.2,0.000,42.1,0.00,0.00,4.315
27440,06/03/15 01:53:09 AM,70.243,92.800,0.2449,1.2,0.000,25.3,0.00,3.94,4.315
27441,06/03/15 02:03:09 AM,70.201,91.700,0.2445,1.2,0.000,355.2,0.00,3.38,4.315
27442,06/03/15 02:13:09 AM,69.771,93.100,0.2449,1.2,0.000,304.7,0.00,1.70,4.315
27443,06/03/15 02:23:09 AM,69.942,92.600,0.2449,1.2,0.000,355.2,0.56,5.08,4.315
27444,06/03/15 02:33:09 AM,69.771,92.300,0.2445,1.2,0.000,352.4,0.00,2.26,4.315
27445,06/03/15 02:43:09 AM,69.685,92.200,0.2449,1.2,0.000,5.6,0.56,5.08,4.315
27446,06/03/15 02:53:09 AM,69.557,92.700,0.2452,1.2,0.000,28.1,0.56,5.08,4.315
27447,06/03/15 03:03:09 AM,69.471,93.200,0.2449,1.2,0.000,25.3,0.00,2.82,4.315
27448,06/03/15 03:13:09 AM,69.600,92.800,0.2449,1.2,0.000,352.4,0.00,5.08,4.315
27449,06/03/15 03:23:09 AM,69.471,92.400,0.2449,1.2,0.000,345.4,0.00,7.31,4.315
27450,06/03/15 03:33:09 AM,69.129,92.800,0.2445,1.2,0.000,306.1,0.00,2.82,4.315
27451,06/03/15 03:43:09 AM,68.999,93.400,0.2445,1.2,0.000,334.1,0.00,1.70,4.315
27452,06/03/15 03:53:09 AM,68.698,94.300,0.2449,1.2,0.000,262.5,0.00,0.56,4.315
27453,06/03/15 04:03:09 AM,68.956,93.900,0.2445,1.2,0.000,355.2,0.00,1.70,4.315
27454,06/03/15 04:13:09 AM,69.170,93.000,0.2452,1.2,0.000,297.6,0.00,1.70,4.315
27455,06/03/15 04:23:09 AM,68.913,93.500,0.2452,1.2,0.000,332.7,0.00,0.00,4.315
27456,06/03/15 04:33:09 AM,69.427,92.600,0.2449,1.2,0.000,334.1,0.00,0.00,4.315
27457,06/03/15 04:43:09 AM,69.557,92.000,0.2449,1.2,0.000,336.9,0.00,0.00,4.315
27458,06/03/15 04:53:09 AM,69.042,94.100,0.2456,1.2,0.000,336.9,0.00,0.00,4.315
27459,06/03/15 05:03:09 AM,68.614,96.000,0.2449,1.2,0.000,247.1,0.00,0.00,4.309
27460,06/03/15 05:13:09 AM,67.928,97.000,0.2452,11.2,0.000,192.3,0.00,0.00,4.315
27461,06/03/15 05:23:09 AM,67.757,97.300,0.2452,23.7,0.000,190.9,0.00,0.00,4.309
27462,06/03/15 05:33:09 AM,67.627,97.300,0.2452,28.7,0.000,192.3,0.00,0.00,4.309
27463,06/03/15 05:43:09 AM,67.714,97.700,0.2456,58.7,0.000,192.3,0.00,0.00,4.315
27464,06/03/15 05:53:09 AM,67.885,98.000,0.2456,71.2,0.000,226.0,0.00,1.12,4.315
27465,06/03/15 06:03:09 AM,68.142,97.900,0.2449,121.2,0.000,237.3,0.00,0.00,4.309
27466,06/03/15 06:13:09 AM,68.527,97.300,0.2449,136.2,0.000,282.2,0.00,0.00,4.309
27467,06/03/15 06:23:09 AM,69.256,96.600,0.2452,151.2,0.000,282.2,0.00,0.00,4.315
27468,06/03/15 06:33:09 AM,69.514,96.200,0.2445,258.7,0.000,282.2,0.00,0.00,4.321
27469,06/03/15 06:43:09 AM,72.093,92.800,0.2449,351.2,0.000,280.8,0.00,0.00,4.333
27470,06/03/15 06:53:09 AM,72.523,91.600,0.2445,381.2,0.000,339.7,0.00,0.00,4.339
