Plot Title: 10364437,,,,,,,,,
#,"Date Time, GMT+06:00","Temp, °C (LGR S/N: 10364437, SEN S/N: 10344946, LBL: Temperature)","RH, % (LGR S/N: 10364437, SEN S/N: 10344946, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364437, SEN S/N: 10346459, LBL: Water Content)","PAR, uE (LGR S/N: 10364437, SEN S/N: 10349860, LBL: Photosynthetic Active Radiatio)","Rain, in (LGR S/N: 10364437, SEN S/N: 10364398, LBL: Rain)","Wind Direction, ø (LGR S/N: 10364437, SEN S/N: 10566447, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10364437, SEN S/N: 10587098, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364437, SEN S/N: 10587098, LBL: Wind Gust)"
,3/2/2016 0:26,7.066,84.1,0.3219,-888.9,0,188.1,0,0
,3/2/2016 0:36,6.813,85.2,0.3219,-888.9,0,188.1,0,0.56
,3/2/2016 0:46,6.914,84.3,0.3219,-888.9,0,188.1,0,0
,3/2/2016 0:56,6.914,84.5,0.3219,-888.9,0,188.1,0,0.56
,3/2/2016 1:06,6.99,83.8,0.3219,-888.9,0,188.1,0,0.56
,3/2/2016 1:16,6.331,86,0.3219,-888.9,0,186.7,0,1.12
,3/2/2016 1:26,6.585,83.7,0.3219,-888.9,0,188.1,0.56,2.26
,3/2/2016 1:36,5.591,86.6,0.3219,-888.9,0,186.7,0,1.7
,3/2/2016 1:46,5.154,88,0.3219,-888.9,0,158.6,0,2.82
,3/2/2016 1:56,4.74,88.5,0.3216,-888.9,0,155.8,0,2.26
,3/2/2016 2:06,4.688,88.8,0.3216,-888.9,0,162.9,0,2.26
,3/2/2016 2:16,4.714,88.6,0.3219,-888.9,0,162.9,0.56,3.38
,3/2/2016 2:26,5.076,87.2,0.3216,-888.9,0,151.6,0,1.7
,3/2/2016 2:36,4.532,89.2,0.3216,-888.9,0,160,0.56,2.82
,3/2/2016 2:46,4.246,89.3,0.3219,-888.9,0,160,0,3.94
,3/2/2016 2:56,4.115,90.6,0.3219,-888.9,0,160,0,2.26
,3/2/2016 3:06,3.749,90.5,0.3216,-888.9,0,160,0,1.7
,3/2/2016 3:16,3.617,90.9,0.3219,-888.9,0,161.5,0,0.56
,3/2/2016 3:26,4.011,90.8,0.3216,-888.9,0,162.9,0,1.7
,3/2/2016 3:36,3.564,91.1,0.3219,-888.9,0,162.9,0,2.82
,3/2/2016 3:46,3.195,92.8,0.3219,-888.9,0,161.5,0,2.82
,3/2/2016 3:56,3.617,92.7,0.3216,-888.9,0,157.2,0,2.26
,3/2/2016 4:06,3.827,92.1,0.3216,-888.9,0,153,0,1.12
,3/2/2016 4:16,4.011,90.3,0.3216,-888.9,0,161.5,0,1.12
,3/2/2016 4:26,3.617,92.1,0.3216,-888.9,0,162.9,0,1.7
,3/2/2016 4:36,3.38,91.9,0.3219,-888.9,0,161.5,0,1.12
,3/2/2016 4:46,3.063,92.8,0.3219,-888.9,0,161.5,0,0.56
,3/2/2016 4:56,3.036,92.9,0.3219,-888.9,0,160,0,1.7
,3/2/2016 5:06,3.327,92.5,0.3216,-888.9,0,155.8,0,2.82
,3/2/2016 5:16,3.036,93,0.3216,-888.9,0,160,0,2.26
,3/2/2016 5:26,3.142,91.9,0.3216,-888.9,0,155.8,0,2.26
,3/2/2016 5:36,3.142,91.9,0.3216,-888.9,0,158.6,0.56,3.38
,3/2/2016 5:46,3.221,90.7,0.3216,-888.9,0,155.8,0,1.7
,3/2/2016 5:56,2.983,90.5,0.3216,-888.9,0,157.2,0.56,2.82
,3/2/2016 6:06,3.195,89.2,0.3216,-888.9,0,157.2,0.56,2.26
,3/2/2016 6:16,2.477,91.1,0.3216,-888.9,0,168.5,0,2.82
,3/2/2016 6:26,2.93,90,0.3216,-888.9,0,168.5,0,3.38
,3/2/2016 6:36,2.717,90.1,0.3216,-888.9,0,165.7,0,3.38
,3/2/2016 6:46,2.69,90.2,0.3216,-888.9,0,161.5,0.56,2.82
,3/2/2016 6:56,2.903,89.6,0.3216,-888.9,0,164.3,0,2.26
,3/2/2016 7:06,2.93,90,0.3216,-888.9,0,165.7,0,2.82
,3/2/2016 7:16,2.77,90.7,0.3216,-888.9,0,154.4,0,1.7
,3/2/2016 7:26,3.195,89.8,0.3216,-888.9,0,162.9,0,1.7
,3/2/2016 7:36,3.775,86.9,0.3216,-888.9,0,155.8,0,1.12
,3/2/2016 7:46,3.512,88.3,0.3216,-888.9,0,160,0.56,3.38
,3/2/2016 7:56,4.089,85.5,0.3216,-888.9,0,164.3,0,2.82
,3/2/2016 8:06,6.331,79,0.3216,-888.9,0,154.4,0,0.56
,3/2/2016 8:16,9.731,67.9,0.3219,-888.9,0,153,0,0
,3/2/2016 8:26,9.731,66,0.3216,-888.9,0,301.8,0.56,3.38
,3/2/2016 8:36,10.712,63,0.3219,-888.9,0,307.5,0,2.82
,3/2/2016 8:46,10.834,62.4,0.3219,-888.9,0,345.4,0.56,3.38
,3/2/2016 8:56,10.834,60.6,0.3219,-888.9,0,2.8,1.12,4.5
,3/2/2016 9:06,11.443,61.8,0.3216,-888.9,0,14,1.7,4.5
,3/2/2016 9:16,11.102,62,0.3219,-888.9,0,11.2,2.26,5.08
,3/2/2016 9:26,11.297,62.4,0.3219,-888.9,0,4.2,2.26,6.76
,3/2/2016 9:36,12.364,61.9,0.3228,-888.9,0,8.4,2.26,5.08
,3/2/2016 9:46,11.856,64.1,0.3228,-888.9,0,1.4,2.26,5.64
,3/2/2016 9:56,12.05,61.9,0.3219,-888.9,0,7,2.26,5.64
,3/2/2016 10:06,12.509,61.8,0.3192,-888.9,0,5.6,2.26,7.31
,3/2/2016 10:16,13.449,60.5,0.3228,-888.9,0,5.6,2.26,6.2
,3/2/2016 10:26,13.473,59.4,0.3219,-888.9,0,8.4,2.82,8.46
,3/2/2016 10:36,13.449,58.6,0.3219,-888.9,0,32.3,2.26,6.76
,3/2/2016 10:46,14.409,56.9,0.3223,-888.9,0,22.5,1.7,6.2
,3/2/2016 10:56,14.17,56.7,0.3228,-888.9,0,22.5,2.26,6.76
,3/2/2016 11:06,15.27,54.6,0.3223,-888.9,0,22.5,2.26,6.2
,3/2/2016 11:16,15.629,51.4,0.3228,-888.9,0,29.5,1.7,7.9
,3/2/2016 11:26,15.223,51.5,0.3223,-888.9,0,15.4,2.82,9.57
,3/2/2016 11:36,15.605,48,0.3223,-888.9,0,35.1,3.38,11.83
,3/2/2016 11:46,16.272,48.3,0.3204,-888.9,0,30.9,2.26,10.13
,3/2/2016 11:56,15.772,47.2,0.3183,-888.9,0,335.5,2.82,10.13
,3/2/2016 12:06,16.225,46.9,0.3219,-888.9,0,355.2,2.82,13.51
,3/2/2016 12:16,16.796,44.5,0.3187,-888.9,0,353.8,2.82,10.69
,3/2/2016 12:26,16.892,46.2,0.3183,-888.9,0,327.1,1.7,8.46
,3/2/2016 12:36,17.082,43.1,0.3183,-888.9,0,335.5,2.26,12.39
,3/2/2016 12:46,17.486,42.4,0.3178,-888.9,0,12.6,2.26,9.01
,3/2/2016 12:56,16.63,42.8,0.3178,-888.9,0,7,3.94,12.39
,3/2/2016 13:06,17.582,42,0.3183,-888.9,0,56.2,2.82,10.13
,3/2/2016 13:16,17.486,43.3,0.3192,-888.9,0,352.4,1.7,7.31
,3/2/2016 13:26,17.272,40.4,0.3195,-888.9,0,14,2.82,9.57
,3/2/2016 13:36,17.534,41.5,0.3192,-888.9,0,87,1.7,7.9
,3/2/2016 13:46,17.867,43.3,0.3168,-888.9,0,60.4,2.26,11.27
,3/2/2016 13:56,17.605,42.9,0.3187,-888.9,0,308.9,3.38,10.13
,3/2/2016 14:06,17.463,41.2,0.3171,-888.9,0,310.3,2.82,9.01
,3/2/2016 14:16,17.51,39.5,0.3168,-888.9,0,294.8,2.26,15.77
,3/2/2016 14:26,15.39,44.1,0.3192,-888.9,0,192.3,3.38,10.13
,3/2/2016 14:36,14.721,44.3,0.3187,-888.9,0,102.5,2.82,10.13
,3/2/2016 14:46,14.553,45,0.3187,-888.9,0,96.9,1.7,11.27
,3/2/2016 14:56,14.337,45.1,0.3183,-888.9,0,158.6,0.56,6.76
,3/2/2016 15:06,14.481,45.4,0.3183,-888.9,0,122.1,1.12,5.08
,3/2/2016 15:16,13.93,47.4,0.3192,-888.9,0,67.4,1.7,7.9
,3/2/2016 15:26,13.786,48.9,0.3195,-888.9,0,92.7,1.7,9.57
,3/2/2016 15:36,13.81,48.9,0.3192,-888.9,0,192.3,1.7,8.46
,3/2/2016 15:46,13.714,49.4,0.3192,-888.9,0,188.1,1.7,5.64
,3/2/2016 15:56,13.81,50,0.3192,-888.9,0,87,0.56,5.64
,3/2/2016 16:06,13.762,50.7,0.3192,-888.9,0,47.7,1.12,8.46
,3/2/2016 16:16,13.57,51.3,0.3192,-888.9,0,174.1,1.7,6.2
,3/2/2016 16:26,13.57,50.9,0.3187,-888.9,0,203.6,1.12,5.08
,3/2/2016 16:36,13.209,51.4,0.3195,-888.9,0,209.2,2.26,10.69
,3/2/2016 16:46,12.582,55.3,0.3195,-888.9,0,213.4,2.26,9.57
,3/2/2016 16:56,12.001,57.2,0.3199,-888.9,0,190.9,1.7,7.9
,3/2/2016 17:06,11.953,58.6,0.3195,-888.9,0,36.5,0.56,4.5
,3/2/2016 17:16,11.565,61.5,0.3195,-888.9,0,106.7,0,3.38
,3/2/2016 17:26,11.37,63.1,0.3195,-888.9,0,91.3,0,3.38
,3/2/2016 17:36,10.149,74.4,0.3195,-888.9,0,80,0,4.5
,3/2/2016 17:46,9.928,75,0.3195,-888.9,0,112.3,0,3.94
,3/2/2016 17:56,10.614,66.3,0.3199,-888.9,0,105.3,1.12,5.08
,3/2/2016 18:06,9.928,75.1,0.3199,-888.9,0,169.9,1.12,4.5
,3/2/2016 18:16,10.956,66,0.3199,-888.9,0,230.2,1.12,4.5
,3/2/2016 18:26,9.854,73.3,0.3195,-888.9,0,193.7,0.56,5.08
,3/2/2016 18:36,9.879,75,0.3195,-888.9,0,220.4,0.56,3.38
,3/2/2016 18:46,9.632,73.7,0.3195,-888.9,0,202.2,0.56,3.38
,3/2/2016 18:56,9.78,71.8,0.3195,-888.9,0,203.6,0.56,3.94
,3/2/2016 19:06,9.435,73.9,0.3195,-888.9,0,199.4,0.56,3.38
,3/2/2016 19:16,8.717,79.2,0.3195,-888.9,0,186.7,0,1.7
,3/2/2016 19:26,8.369,80.9,0.3199,-888.9,0,169.9,0,3.38
,3/2/2016 19:36,8.494,81.4,0.3199,-888.9,0,146,0,2.82
,3/2/2016 19:46,8.717,78.8,0.3195,-888.9,0,144.6,0,1.12
,3/2/2016 19:56,8.519,79.7,0.3199,-888.9,0,144.6,0,1.12
,3/2/2016 20:06,8.792,77.6,0.3195,-888.9,0,144.6,0,0.56
,3/2/2016 20:16,8.245,81.3,0.3199,-888.9,0,144.6,0,1.12
,3/2/2016 20:26,8.543,79.9,0.3195,-888.9,0,146,0,2.82
,3/2/2016 20:36,8.519,80.9,0.3195,-888.9,0,146,0,1.12
,3/2/2016 20:46,8.319,82.2,0.3195,-888.9,0,146,0,1.12
,3/2/2016 20:56,8.145,83.2,0.3199,-888.9,0,146,0,1.12
,3/2/2016 21:06,7.945,84.3,0.3195,-888.9,0,146,0,0.56
,3/2/2016 21:16,7.72,85.4,0.3195,-888.9,0,146,0,0.56
,3/2/2016 21:26,7.695,85.2,0.3195,-888.9,0,146,0,1.12
,3/2/2016 21:36,7.995,82.8,0.3195,-888.9,0,146,0,1.7
,3/2/2016 21:46,7.041,86.4,0.3195,-888.9,0,146,0,1.12
,3/2/2016 21:56,6.788,86.5,0.3195,-888.9,0,146,0,2.26
,3/2/2016 22:06,6.636,86.5,0.3195,-888.9,0,154.4,0,2.26
,3/2/2016 22:16,6.23,87.5,0.3195,-888.9,0,165.7,0,2.26
,3/2/2016 22:26,5.949,88.8,0.3195,-888.9,0,168.5,0,2.26
,3/2/2016 22:36,5.924,88.6,0.3195,-888.9,0,168.5,0.56,2.82
,3/2/2016 22:46,5.668,89.7,0.3199,-888.9,0,161.5,0,2.26
,3/2/2016 22:56,5.642,89.6,0.3195,-888.9,0,155.8,0.56,2.82
,3/2/2016 23:06,6.051,88.7,0.3195,-888.9,0,154.4,0,1.7
,3/2/2016 23:16,5.796,88.9,0.3195,-888.9,0,154.4,0,1.7
,3/2/2016 23:26,5.642,90.1,0.3192,-888.9,0,157.2,0,1.12
,3/2/2016 23:36,5.719,90.2,0.3199,-888.9,0,157.2,0,1.12
,3/2/2016 23:46,6.281,89.3,0.3199,-888.9,0,157.2,0,0.56
,3/2/2016 23:56,6.788,87.4,0.3199,-888.9,0,157.2,0,0.56
,3/3/2016 0:06,6.864,87.2,0.3195,-888.9,0,157.2,0,0
,3/3/2016 0:16,7.066,86.4,0.3199,-888.9,0,157.2,0,0
,3/3/2016 0:26,7.066,86.5,0.3195,-888.9,0,157.2,0,0
,3/3/2016 0:36,7.494,84.5,0.3195,-888.9,0,157.2,0,1.12
,3/3/2016 0:46,7.318,84.7,0.3199,-888.9,0,157.2,0,0
,3/3/2016 0:56,6.889,86.4,0.3195,-888.9,0,157.2,0,2.26
,3/3/2016 1:06,6.331,88.8,0.3195,-888.9,0,157.2,0,1.7
,3/3/2016 1:16,6.306,88.2,0.3192,-888.9,0,157.2,0,0.56
,3/3/2016 1:26,6.051,89.5,0.3195,-888.9,0,157.2,0,1.12
,3/3/2016 1:36,6.255,88.7,0.3195,-888.9,0,160,0,1.7
,3/3/2016 1:46,6.128,89.2,0.3192,-888.9,0,161.5,0,1.12
,3/3/2016 1:56,6.281,88.1,0.3192,-888.9,0,161.5,0,0.56
,3/3/2016 2:06,6.077,88.8,0.3195,-888.9,0,161.5,0,0.56
,3/3/2016 2:16,5.949,89.9,0.3192,-888.9,0,162.9,0,1.12
,3/3/2016 2:26,6,90.1,0.3195,-888.9,0,164.3,0,1.7
,3/3/2016 2:36,6.281,89.1,0.3199,-888.9,0,165.7,0,1.12
,3/3/2016 2:46,6.535,88.5,0.3195,-888.9,0,165.7,0,0
,3/3/2016 2:56,6.788,87.3,0.3195,-888.9,0,165.7,0,0.56
,3/3/2016 3:06,6.56,87.6,0.3192,-888.9,0,165.7,0,0
,3/3/2016 3:16,6.357,87.3,0.3195,-888.9,0,165.7,0,0.56
,3/3/2016 3:26,5.334,90.3,0.3195,-888.9,0,164.3,0,1.7
,3/3/2016 3:36,5.231,90.6,0.3195,-888.9,0,154.4,0,1.12
,3/3/2016 3:46,5.076,91,0.3192,-888.9,0,157.2,0,2.82
,3/3/2016 3:56,5.128,91.5,0.3192,-888.9,0,158.6,0,1.7
,3/3/2016 4:06,4.818,91.8,0.3195,-888.9,0,168.5,0,2.82
,3/3/2016 4:16,4.636,92.3,0.3192,-888.9,0,164.3,0,1.12
,3/3/2016 4:26,4.947,91.3,0.3192,-888.9,0,161.5,0,2.26
,3/3/2016 4:36,4.714,92.9,0.3192,-888.9,0,165.7,0,1.12
,3/3/2016 4:46,4.636,93.2,0.3192,-888.9,0,154.4,0,1.12
,3/3/2016 4:56,4.973,93.1,0.3192,-888.9,0,154.4,0,1.7
,3/3/2016 5:06,5.102,92,0.3192,-888.9,0,154.4,0,0
,3/3/2016 5:16,5.693,90.1,0.3192,-888.9,0,154.4,0,1.12
,3/3/2016 5:26,5.668,89.5,0.3192,-888.9,0,154.4,0,0.56
,3/3/2016 5:36,5.179,90.3,0.3192,-888.9,0,157.2,0,1.7
,3/3/2016 5:46,5.102,89.1,0.3195,-888.9,0,160,0,1.7
,3/3/2016 5:56,5.282,85.8,0.3192,-888.9,0,161.5,0,2.26
,3/3/2016 6:06,4.714,87,0.3192,-888.9,0,161.5,0,2.26
,3/3/2016 6:16,5.128,83.8,0.3192,-888.9,0,171.3,0,2.82
,3/3/2016 6:26,4.558,85.2,0.3195,-888.9,0,154.4,0,2.26
,3/3/2016 6:36,3.775,88.1,0.3192,-888.9,0,162.9,0,2.82
,3/3/2016 6:46,3.643,88.9,0.3195,-888.9,0,171.3,0,2.26
,3/3/2016 6:56,4.272,86.9,0.3195,-888.9,0,162.9,0,1.7
,3/3/2016 7:06,4.037,88.9,0.3192,-888.9,0,157.2,0,2.26
,3/3/2016 7:16,4.063,89.6,0.3195,-888.9,0,158.6,0,2.26
,3/3/2016 7:26,4.35,89.1,0.3195,-888.9,0,154.4,0,1.12
,3/3/2016 7:36,4.844,87.6,0.3195,-888.9,0,154.4,0,0.56
,3/3/2016 7:46,5.693,81.8,0.3192,-888.9,0,155.8,0,0
,3/3/2016 7:56,5.334,85.7,0.3195,-888.9,0,155.8,0,1.12
,3/3/2016 8:06,7.393,80.6,0.3195,-888.9,0,157.2,0,1.12
,3/3/2016 8:16,10.394,66.9,0.3195,-888.9,0,158.6,0,1.12
,3/3/2016 8:26,11.2,61.7,0.3195,-888.9,0,175.5,0,1.7
,3/3/2016 8:36,11.224,61.6,0.3195,-888.9,0,348.2,0,3.38
,3/3/2016 8:46,11.248,61.1,0.3192,-888.9,0,7,0.56,2.82
,3/3/2016 8:56,11.005,62.3,0.3199,-888.9,0,44.9,1.7,7.31
,3/3/2016 9:06,10.956,69.2,0.3195,-888.9,0,35.1,2.26,6.2
,3/3/2016 9:16,11.224,67.9,0.3199,-888.9,0,355.2,2.82,7.9
,3/3/2016 9:26,11.856,67.8,0.3199,-888.9,0,4.2,1.7,4.5
,3/3/2016 9:36,11.904,67.3,0.3204,-888.9,0,11.2,2.26,7.31
,3/3/2016 9:46,12.219,66.6,0.3204,-888.9,0,15.4,2.26,6.2
,3/3/2016 9:56,12.896,67.6,0.3207,-888.9,0,9.8,2.82,7.31
,3/3/2016 10:06,12.896,67.7,0.3207,-888.9,0,11.2,3.38,6.76
,3/3/2016 10:16,13.305,68.8,0.3192,-888.9,0,8.4,2.82,6.76
,3/3/2016 10:26,13.257,68.1,0.3183,-888.9,0,8.4,3.38,9.01
,3/3/2016 10:36,14.242,66.8,0.3168,-888.9,0,16.8,2.26,7.31
,3/3/2016 10:46,14.601,65.9,0.3171,-888.9,0,2.8,2.82,8.46
,3/3/2016 10:56,15.008,62.7,0.3163,-888.9,0,2.8,2.26,8.46
,3/3/2016 11:06,14.649,61.8,0.3163,-888.9,0,28.1,3.94,12.95
,3/3/2016 11:16,15.461,58.6,0.3178,-888.9,0,21.1,2.82,7.31
,3/3/2016 11:26,16.082,53.7,0.3163,-888.9,0,26.7,2.82,9.57
,3/3/2016 11:36,16.392,53.7,0.3163,-888.9,0,0,2.82,16.33
,3/3/2016 11:46,16.415,50,0.316,-888.9,0,4.2,2.82,15.21
,3/3/2016 11:56,15.724,53.5,0.3192,-888.9,0,78.6,2.82,9.01
,3/3/2016 12:06,16.368,51.7,0.3199,-888.9,0,14,2.26,12.39
,3/3/2016 12:16,15.247,54.5,0.3178,-888.9,0,355.2,2.82,12.39
,3/3/2016 12:26,15.843,52.5,0.3199,-888.9,0,313.1,2.82,11.27
,3/3/2016 12:36,15.414,53.6,0.3195,-888.9,0,57.6,2.26,11.83
,3/3/2016 12:46,15.079,54.1,0.3192,-888.9,0,318.7,2.82,12.39
,3/3/2016 12:56,16.582,52.9,0.3195,-888.9,0,318.7,1.12,6.76
,3/3/2016 13:06,15.27,51.7,0.3192,-888.9,0,345.4,1.7,8.46
,3/3/2016 13:16,14.721,52.9,0.3192,-888.9,0,7,2.82,12.95
,3/3/2016 13:26,14.505,53.2,0.3168,-888.9,0,37.9,2.26,7.9
,3/3/2016 13:36,13.714,56.9,0.3187,-888.9,0,146,1.7,8.46
,3/3/2016 13:46,13.69,56.5,0.3187,-888.9,0,5.6,1.12,5.64
,3/3/2016 13:56,13.401,57.5,0.3187,-888.9,0,33.7,0.56,5.64
,3/3/2016 14:06,13.425,57.3,0.3187,-888.9,0,355.2,1.12,5.08
,3/3/2016 14:16,13.377,57.9,0.3187,-888.9,0,282.2,0.56,4.5
,3/3/2016 14:26,13.161,59.3,0.3183,-888.9,0,124.9,0.56,3.38
,3/3/2016 14:36,13.04,59.3,0.3183,-888.9,0,75.8,0,3.38
,3/3/2016 14:46,12.968,60.3,0.3183,-888.9,0,22.5,0,1.7
,3/3/2016 14:56,12.968,60.7,0.3183,-888.9,0,283.6,0,1.12
,3/3/2016 15:06,12.751,63.5,0.3183,-888.9,0,336.9,0,2.26
,3/3/2016 15:16,12.823,63.3,0.3178,-888.9,0,355.2,0,1.7
,3/3/2016 15:26,12.992,62.7,0.3183,-888.9,0,355.2,0,2.26
,3/3/2016 15:36,13.185,62.4,0.3183,-888.9,0,355.2,0,1.7
,3/3/2016 15:46,12.992,63.2,0.3178,-888.9,0,355.2,0,1.12
,3/3/2016 15:56,12.775,62.9,0.3178,-888.9,0,355.2,0,0.56
,3/3/2016 16:06,12.413,63.6,0.3178,-888.9,0,355.2,0,1.7
,3/3/2016 16:16,12.025,65.4,0.3178,-888.9,0,355.2,0,1.12
,3/3/2016 16:26,11.783,67.8,0.3178,-888.9,0,355.2,0,1.7
,3/3/2016 16:36,11.346,71.6,0.3178,-888.9,0,50.5,0,1.12
,3/3/2016 16:46,11.297,71.7,0.3175,-888.9,0,82.8,0,1.7
,3/3/2016 16:56,11.2,65.9,0.3178,-888.9,0,53.3,1.12,6.2
,3/3/2016 17:06,10.345,68.8,0.3175,-888.9,0,158.6,1.7,6.2
,3/3/2016 17:16,8.444,84.4,0.3219,-888.9,0.024,178.3,0.56,5.08
,3/3/2016 17:26,8.12,89.7,0.3223,-888.9,0.008,174.1,0,1.12
,3/3/2016 17:36,8.27,89.1,0.3408,-888.9,0.008,205,1.12,3.38
,3/3/2016 17:46,8.17,89.3,0.3511,-888.9,0.008,214.8,1.12,3.94
,3/3/2016 17:56,7.92,91.1,0.3649,-888.9,0.008,224.6,1.12,3.94
,3/3/2016 18:06,8.02,90.8,0.3655,-888.9,0.008,219,0.56,2.82
,3/3/2016 18:16,7.77,92,0.3655,-888.9,0.008,200.8,1.12,3.94
,3/3/2016 18:26,7.72,93,0.359,-888.9,0.008,192.3,0,2.82
,3/3/2016 18:36,7.619,95,0.3666,-888.9,0.024,200.8,0,2.82
,3/3/2016 18:46,7.645,95.9,0.3734,-888.9,0.016,251.3,0,1.7
,3/3/2016 18:56,7.368,95.3,0.3751,-888.9,0.016,238.7,1.7,4.5
,3/3/2016 19:06,7.368,95.7,0.3722,-888.9,0.008,221.8,1.12,4.5
,3/3/2016 19:16,7.368,92.6,0.3705,-888.9,0.008,214.8,1.12,6.2
,3/3/2016 19:26,7.293,91.9,0.3666,-888.9,0,202.2,0,2.82
,3/3/2016 19:36,7.293,93.3,0.3622,-888.9,0,193.7,0,1.7
,3/3/2016 19:46,7.192,95.5,0.359,-888.9,0,157.2,0,1.12
,3/3/2016 19:56,7.066,96.2,0.3547,-888.9,0.016,99.7,0,1.12
,3/3/2016 20:06,6.914,96.5,0.3671,-888.9,0.039,91.3,0,0
,3/3/2016 20:16,6.813,96.9,0.3834,-888.9,0.039,223.2,0.56,3.94
,3/3/2016 20:26,6.813,96.2,0.3798,-888.9,0.016,226,1.12,3.38
,3/3/2016 20:36,6.788,95.8,0.3769,-888.9,0.016,240.1,1.7,5.08
,3/3/2016 20:46,6.864,94,0.3769,-888.9,0.008,226,1.7,6.2
,3/3/2016 20:56,6.839,93.8,0.3746,-888.9,0.008,226,0.56,3.94
,3/3/2016 21:06,6.889,92.4,0.3734,-888.9,0,217.6,1.12,4.5
,3/3/2016 21:16,6.687,94.5,0.3683,-888.9,0,199.4,0,0
,3/3/2016 21:26,6.763,93.9,0.3677,-888.9,0.008,199.4,0,1.12
,3/3/2016 21:36,6.813,94.5,0.366,-888.9,0,240.1,0.56,3.94
,3/3/2016 21:46,6.889,95.4,0.3632,-888.9,0,234.5,0,2.82
,3/3/2016 21:56,7.142,91.6,0.3622,-888.9,0,221.8,1.12,4.5
,3/3/2016 22:06,7.217,90.3,0.3605,-888.9,0,210.6,1.12,3.94
,3/3/2016 22:16,7.268,89.7,0.3594,-888.9,0,202.2,0,1.7
,3/3/2016 22:26,7.066,93,0.3573,-888.9,0,202.2,0,0.56
,3/3/2016 22:36,6.965,94.4,0.3568,-888.9,0,160,0,0.56
,3/3/2016 22:46,6.889,95.4,0.3563,-888.9,0,154.4,0,0
,3/3/2016 22:56,6.813,96.6,0.3553,-888.9,0,154.4,0,0
,3/3/2016 23:06,6.839,96.7,0.3547,-888.9,0,154.4,0,0
,3/3/2016 23:16,6.839,96.7,0.3542,-888.9,0,154.4,0,0
,3/3/2016 23:26,6.965,95.5,0.3537,-888.9,0,154.4,0,0
,3/3/2016 23:36,6.839,96.7,0.3531,-888.9,0,154.4,0,0
,3/3/2016 23:46,6.839,97.1,0.3526,-888.9,0,154.4,0,0
,3/3/2016 23:56,6.889,96.6,0.3516,-888.9,0,154.4,0,0.56
,3/4/2016 0:06,6.965,95.9,0.3511,-888.9,0,154.4,0,0
,3/4/2016 0:16,6.94,96.2,0.3506,-888.9,0,154.4,0,0
,3/4/2016 0:26,6.965,96.2,0.35,-888.9,0,154.4,0,0
,3/4/2016 0:36,6.965,97,0.3496,-888.9,0,154.4,0,0.56
,3/4/2016 0:46,7.015,96.2,0.349,-888.9,0,154.4,0,0
,3/4/2016 0:56,7.015,96.5,0.349,-888.9,0.008,154.4,0,0
,3/4/2016 1:06,6.914,96.9,0.3486,-888.9,0,154.4,0,0
,3/4/2016 1:16,6.99,96.5,0.349,-888.9,0,154.4,0,0
,3/4/2016 1:26,6.965,96.7,0.3486,-888.9,0,154.4,0,0
,3/4/2016 1:36,6.94,96.3,0.3486,-888.9,0,161.5,0,0.56
,3/4/2016 1:46,6.914,96.8,0.3476,-888.9,0,164.3,0,0
,3/4/2016 1:56,6.864,96.9,0.3481,-888.9,0,162.9,0,0
,3/4/2016 2:06,6.813,97.1,0.3476,-888.9,0,162.9,0,0
,3/4/2016 2:16,6.737,97.5,0.3476,-888.9,0,162.9,0,0.56
,3/4/2016 2:26,6.737,97.7,0.3476,-888.9,0,162.9,0,0
,3/4/2016 2:36,6.763,97.5,0.3471,-888.9,0,162.9,0,0
,3/4/2016 2:46,6.813,97.4,0.3471,-888.9,0,162.9,0,0
,3/4/2016 2:56,6.737,97.5,0.3466,-888.9,0,162.9,0,0
,3/4/2016 3:06,6.737,97.6,0.3466,-888.9,0,162.9,0,0.56
,3/4/2016 3:16,6.737,97.5,0.3461,-888.9,0,162.9,0,0
,3/4/2016 3:26,6.839,97,0.3461,-888.9,0,162.9,0,0.56
,3/4/2016 3:36,6.839,96.7,0.3461,-888.9,0,162.9,0,0
,3/4/2016 3:46,6.737,97,0.3457,-888.9,0,162.9,0,0
,3/4/2016 3:56,6.611,97.6,0.3461,-888.9,0,162.9,0,0
,3/4/2016 4:06,6.509,97.4,0.3461,-888.9,0,162.9,0,0
,3/4/2016 4:16,6.611,97.1,0.3457,-888.9,0,162.9,0,0
,3/4/2016 4:26,6.94,95.3,0.3451,-888.9,0,162.9,0,0.56
,3/4/2016 4:36,7.066,94.4,0.3447,-888.9,0,162.9,0,0
,3/4/2016 4:46,6.889,95.7,0.3447,-888.9,0,161.5,0,0.56
,3/4/2016 4:56,6.914,95.9,0.3451,-888.9,0,160,0,2.82
,3/4/2016 5:06,7.242,94.4,0.3447,-888.9,0,133.4,0.56,2.82
,3/4/2016 5:16,6.94,96,0.3441,-888.9,0,130.6,0,0
,3/4/2016 5:26,6.864,96.2,0.3447,-888.9,0,130.6,0,0
,3/4/2016 5:36,6.712,96.9,0.3441,-888.9,0,130.6,0,0
,3/4/2016 5:46,6.661,97.3,0.3437,-888.9,0,130.6,0,0
,3/4/2016 5:56,6.535,97.5,0.3441,-888.9,0,130.6,0,0
