Plot Title: 10364448										
#	"Date Time, GMT+06:00"	"Temp, °F (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Temperature)"	"RH, % (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Relative Humidity)"	"Water Content, m³/m³ (LGR S/N: 10364448, SEN S/N: 10346468, LBL: Water Content)"	"PAR, uE (LGR S/N: 10364448, SEN S/N: 10349864, LBL: Photosynthetic Active Radiatio)"	"Rain, in (LGR S/N: 10364448, SEN S/N: 10364397, LBL: Rainfall)"	"Wind Direction, ø (LGR S/N: 10364448, SEN S/N: 10566440, LBL: Wind Direction)"	"Wind Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Wind Speed)"	"Gust Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Gust Speed)"	"Batt, V (LGR S/N: 10364448)"
1312	3/22/2016 12:10	67.842	88.1	0.2134	1653.7	0	54.8	1.12	5.64	4.363
1313	3/22/2016 12:20	69.858	78.9	0.2126	1613.7	0	35.1	2.26	6.76	4.351
1314	3/22/2016 12:30	68.571	82.6	0.2117	1623.7	0	30.9	1.7	5.64	4.339
1315	3/22/2016 12:40	70.673	71.5	0.2122	1556.2	0	51.9	3.38	9.57	4.339
1316	3/22/2016 12:50	72.437	71.4	0.2109	1633.7	0	9.8	2.26	8.46	4.375
1317	3/22/2016 13:00	71.62	69.7	0.2112	616.2	0	35.1	2.82	6.76	4.363
1318	3/22/2016 13:10	69.985	68.4	0.2126	528.7	0	112.3	3.38	9.01	4.351
1319	3/22/2016 13:20	68.913	71.5	0.2131	1451.2	0	148.8	2.82	11.27	4.345
1320	3/22/2016 13:30	66.13	76.5	0.2139	758.7	0	228.8	3.94	15.21	4.339
1321	3/22/2016 13:40	69.129	73.5	0.2126	1363.7	0	95.5	2.26	10.13	4.357
1322	3/22/2016 13:50	69.771	71.5	0.2117	1456.2	0	89.9	2.82	6.76	4.345
1323	3/22/2016 14:00	70.072	68.3	0.2112	941.2	0	117.9	3.38	9.57	4.339
1324	3/22/2016 14:10	68.142	75	0.2126	443.7	0	51.9	2.82	8.46	4.363
1325	3/22/2016 14:20	69.514	71	0.2117	323.7	0	26.7	4.5	11.27	4.345
1326	3/22/2016 14:30	68.013	69.8	0.2122	443.7	0	7	3.38	11.27	4.339
1327	3/22/2016 14:40	69.17	66.8	0.2117	1166.2	0	160	2.82	12.39	4.363
1328	3/22/2016 14:50	68.913	65.5	0.2117	1031.2	0	46.3	1.7	7.31	4.345
1329	3/22/2016 15:00	70.372	61.7	0.2104	953.7	0	44.9	2.26	7.31	4.339
1330	3/22/2016 15:10	68.614	64	0.2122	361.2	0	57.6	3.38	10.69	4.345
1331	3/22/2016 15:20	66.558	64.9	0.2134	281.2	0	353.8	5.08	12.95	4.339
1332	3/22/2016 15:30	67.798	62.1	0.2126	348.7	0	53.3	2.82	10.13	4.351
1333	3/22/2016 15:40	69.901	60.3	0.2112	601.2	0	95.5	2.82	11.83	4.345
1334	3/22/2016 15:50	66.558	69	0.2126	393.7	0	59	2.82	11.27	4.339
1335	3/22/2016 16:00	67.543	64.4	0.2122	223.7	0	1.4	1.7	7.31	4.351
1336	3/22/2016 16:10	65.745	68.7	0.2134	173.7	0	16.8	2.82	10.13	4.339
1337	3/22/2016 16:20	65.701	65.6	0.2134	158.7	0	126.4	2.26	9.01	4.345
1338	3/22/2016 16:30	64.845	69.5	0.2143	181.2	0	143.2	1.12	4.5	4.345
1339	3/22/2016 16:40	63.39	73.6	0.2148	81.2	0	87	2.26	9.01	4.339
1340	3/22/2016 16:50	62.62	83.6	0.2143	93.7	0	266.7	0	6.76	4.339
1341	3/22/2016 17:00	64.247	71.3	0.2143	93.7	0	245.7	2.26	9.01	4.339
1342	3/22/2016 17:10	62.704	82	0.2143	56.2	0	292	1.7	7.9	4.339
1343	3/22/2016 17:20	61.462	87.6	0.2143	38.7	0	293.4	0.56	3.38	4.333
1344	3/22/2016 17:30	61.248	87.9	0.2143	28.7	0	249.9	0	1.7	4.333
1345	3/22/2016 17:40	61.376	86.2	0.2148	21.2	0	296.2	0	2.26	4.327
1346	3/22/2016 17:50	61.333	84.7	0.2148	11.2	0	216.2	0	2.82	4.321
1347	3/22/2016 18:00	60.39	90.2	0.2148	6.2	0	275.2	1.12	5.64	4.321
1348	3/22/2016 18:10	60.517	88.7	0.2148	1.2	0	209.2	1.7	6.76	4.321
1349	3/22/2016 18:20	62.533	82	0.2153	1.2	0	217.6	1.7	5.64	4.321
1350	3/22/2016 18:30	60.217	86	0.2148	1.2	0	304.7	0.56	5.64	4.321
1351	3/22/2016 18:40	60.604	84.8	0.2148	1.2	0	202.2	1.12	6.2	4.315
1352	3/22/2016 18:50	63.732	74.4	0.2148	1.2	0	105.3	1.12	10.69	4.315
1353	3/22/2016 19:00	65.359	62.7	0.2148	1.2	0	193.7	2.82	10.13	4.309
1354	3/22/2016 19:10	66.087	57.1	0.2148	1.2	0	113.7	1.7	7.9	4.303
1355	3/22/2016 19:20	66	53.7	0.2148	1.2	0	183.9	3.38	12.39	4.303
1356	3/22/2016 19:30	61.506	75.6	0.2153	1.2	0	206.4	2.26	14.65	4.339
1357	3/22/2016 19:40	62.791	69.3	0.2148	1.2	0	247.1	2.82	9.01	4.339
1358	3/22/2016 19:50	62.276	66.6	0.2153	1.2	0	219	0	2.82	4.303
1359	3/22/2016 20:00	64.888	57.6	0.2148	1.2	0	252.7	1.12	10.69	4.321
1360	3/22/2016 20:10	63.39	63.2	0.2148	1.2	0	268.1	1.7	7.31	4.297
1361	3/22/2016 20:20	63.862	60.9	0.2148	1.2	0	315.9	1.12	7.9	4.345
1362	3/22/2016 20:30	62.748	68.8	0.2148	1.2	0	92.7	1.12	7.31	4.321
1363	3/22/2016 20:40	62.447	71.2	0.2148	1.2	0	136.2	1.12	5.08	4.297
1364	3/22/2016 20:50	61.205	71.4	0.2153	1.2	0	278	0.56	3.94	4.291
1365	3/22/2016 21:00	63.946	60.6	0.2148	1.2	0	247.1	1.12	6.76	4.291
1366	3/22/2016 21:10	64.589	57.6	0.2148	1.2	0	258.3	0.56	5.64	4.291
1367	3/22/2016 21:20	63.005	61.1	0.2153	1.2	0	130.6	0.56	5.08	4.291
1368	3/22/2016 21:30	64.033	61.3	0.2148	1.2	0	220.4	1.12	6.2	4.291
1369	3/22/2016 21:40	62.105	65.3	0.2153	1.2	0	193.7	0	2.26	4.291
1370	3/22/2016 21:50	61.248	67.9	0.2153	1.2	0	205	0	3.38	4.291
1371	3/22/2016 22:00	60.39	73.6	0.2153	1.2	0	165.7	1.12	5.64	4.291
1372	3/22/2016 22:10	61.205	70.1	0.2153	1.2	0	220.4	0.56	7.31	4.291
1373	3/22/2016 22:20	62.406	71.3	0.2148	1.2	0	241.5	2.26	11.27	4.291
1374	3/22/2016 22:30	60.26	75.9	0.2153	1.2	0	210.6	0	2.82	4.291
1375	3/22/2016 22:40	59.616	77	0.2153	1.2	0	256.9	0.56	2.82	4.291
1376	3/22/2016 22:50	59.486	76.5	0.2153	1.2	0	203.6	0.56	3.94	4.291
1377	3/22/2016 23:00	59.616	77.2	0.2153	1.2	0	275.2	0	1.7	4.291
1378	3/22/2016 23:10	58.498	80.9	0.2153	1.2	0	307.5	0	0	4.291
1379	3/22/2016 23:20	57.807	82.8	0.2153	1.2	0	227.4	0	1.12	4.291
1380	3/22/2016 23:30	57.592	85.9	0.2153	1.2	0	209.2	0	2.82	4.285
1381	3/22/2016 23:40	58.023	86.5	0.2153	1.2	0	254.1	0	0	4.285
1382	3/22/2016 23:50	58.282	86.9	0.2153	1.2	0	254.1	0	0.56	4.285
1383	3/23/2016 0:00	57.807	88.7	0.2153	1.2	0	212	0	2.26	4.285
1384	3/23/2016 0:10	58.541	88	0.2153	1.2	0	210.6	0	2.26	4.285
1385	3/23/2016 0:20	58.195	89.1	0.2148	1.2	0	209.2	0	1.7	4.285
1386	3/23/2016 0:30	58.971	88	0.2148	1.2	0	103.9	0	4.5	4.285
1387	3/23/2016 0:40	58.152	90.3	0.2148	1.2	0	23.9	0	0	4.285
1388	3/23/2016 0:50	57.722	91.2	0.2148	1.2	0	23.9	0	0.56	4.285
1389	3/23/2016 1:00	57.16	92.9	0.2153	1.2	0	25.3	0	1.7	4.285
1390	3/23/2016 1:10	57.333	93.1	0.2153	1.2	0	310.3	0	1.7	4.285
1391	3/23/2016 1:20	57.549	93.2	0.2153	1.2	0	220.4	0	2.26	4.285
1392	3/23/2016 1:30	58.023	92.5	0.2153	1.2	0	220.4	0	2.82	4.285
1393	3/23/2016 1:40	58.325	91.7	0.2153	1.2	0	220.4	0	2.82	4.279
1394	3/23/2016 1:50	58.023	93	0.2153	1.2	0	220.4	0	0	4.279
1395	3/23/2016 2:00	57.549	93.7	0.2153	1.2	0	220.4	0	0	4.279
1396	3/23/2016 2:10	57.247	93.3	0.2153	1.2	0	220.4	0	0.56	4.279
1397	3/23/2016 2:20	57.16	94.2	0.2153	1.2	0	220.4	0	0	4.279
1398	3/23/2016 2:30	56.426	94.6	0.2153	1.2	0	219	0	2.26	4.279
1399	3/23/2016 2:40	56.469	95.2	0.2153	1.2	0	219	0	0	4.273
1400	3/23/2016 2:50	56.772	95.9	0.2153	1.2	0	219	0	0	4.273
1401	3/23/2016 3:00	56.685	95.6	0.2153	1.2	0	219	0	0	4.273
1402	3/23/2016 3:10	57.549	94.8	0.2148	1.2	0	219	0	0.56	4.273
1403	3/23/2016 3:20	57.765	94.4	0.2148	1.2	0	219	0	0	4.273
1404	3/23/2016 3:30	57.85	94.2	0.2148	1.2	0	219	0	0	4.273
1405	3/23/2016 3:40	58.023	93.9	0.2143	1.2	0	219	0	0	4.273
1406	3/23/2016 3:50	57.979	93.2	0.2143	1.2	0	219	0	0	4.273
1407	3/23/2016 4:00	58.066	93.5	0.2143	1.2	0	219	0	0	4.273
1408	3/23/2016 4:10	57.463	94	0.2148	1.2	0	219	0	0	4.273
1409	3/23/2016 4:20	57.074	94.3	0.2148	1.2	0	219	0	0	4.273
1410	3/23/2016 4:30	56.599	94.7	0.2148	1.2	0	219	0	1.7	4.273
1411	3/23/2016 4:40	56.599	94.8	0.2148	1.2	0	219	0	0.56	4.273
1412	3/23/2016 4:50	56.772	94.5	0.2148	1.2	0	219	0	0	4.273
1413	3/23/2016 5:00	56.251	94.9	0.2148	1.2	0	219	0	0.56	4.273
1414	3/23/2016 5:10	56.599	94.2	0.2148	1.2	0	219	0	3.38	4.273
1415	3/23/2016 5:20	55.949	94.2	0.2153	1.2	0	219	0	0	4.273
1416	3/23/2016 5:30	55.299	94.4	0.2153	1.2	0	219	0	0	4.273
1417	3/23/2016 5:40	55.038	94.2	0.2153	1.2	0	213.4	0	1.7	4.273
1418	3/23/2016 5:50	54.387	94.7	0.2153	1.2	0	206.4	0	0.56	4.273
1419	3/23/2016 6:00	54.387	94.4	0.2156	6.2	0	206.4	0	0	4.273
1420	3/23/2016 6:10	55.081	92	0.2153	21.2	0	216.2	1.12	4.5	4.273
1421	3/23/2016 6:20	54.43	92.4	0.2156	41.2	0	213.4	0.56	1.7	4.273
1422	3/23/2016 6:30	54.3	93	0.2153	63.7	0	213.4	0	1.7	4.273
1423	3/23/2016 6:40	54.604	92.2	0.2153	88.7	0	212	0	1.12	4.273
1424	3/23/2016 6:50	55.081	92	0.2153	113.7	0	212	0	0.56	4.285
1425	3/23/2016 7:00	55.602	91.3	0.2153	141.2	0	212	0	0.56	4.303
1426	3/23/2016 7:10	56.251	89.9	0.2153	168.7	0	212	0	0	4.321
1427	3/23/2016 7:20	56.728	90.6	0.2148	203.7	0	212	0	0	4.351
1428	3/23/2016 7:30	57.031	89.6	0.2148	238.7	0	212	0	0	4.375
1429	3/23/2016 7:40	58.066	88	0.2139	353.7	0	212	0	0	4.363
1430	3/23/2016 7:50	59.745	82.7	0.2139	391.2	0	212	0	1.12	4.357
1431	3/23/2016 8:00	60.26	81.8	0.2131	463.7	0	212	0	0	4.351
1432	3/23/2016 8:10	61.29	82.5	0.2126	533.7	0	212	0	0	4.339
1433	3/23/2016 8:20	60.861	81.1	0.2122	568.7	0	212	0	2.26	4.363
1434	3/23/2016 8:30	61.761	80.4	0.2122	661.2	0	217.6	0	1.7	4.351
1435	3/23/2016 8:40	61.72	81.3	0.2122	711.2	0	320.1	0.56	3.38	4.345
1436	3/23/2016 8:50	61.761	80.1	0.2117	788.7	0	336.9	0	3.38	4.339
1437	3/23/2016 9:00	62.49	79.2	0.2112	881.2	0	336.9	0.56	2.82	4.363
1438	3/23/2016 9:10	62.62	79	0.2112	913.7	0	8.4	0.56	3.38	4.351
1439	3/23/2016 9:20	63.39	80	0.2109	1006.2	0	349.6	0.56	3.94	4.345
1440	3/23/2016 9:30	64.674	77.7	0.2104	1128.7	0	39.3	0.56	3.38	4.339
1441	3/23/2016 9:40	63.518	79.1	0.2109	1176.2	0	9.8	1.7	7.31	4.375
1442	3/23/2016 9:50	64.546	76.7	0.21	1161.2	0	353.8	1.12	5.08	4.363
1443	3/23/2016 10:00	66.087	73.7	0.2095	1193.7	0	1.4	1.12	4.5	4.351
1444	3/23/2016 10:10	66.258	72.8	0.2092	1248.7	0	57.6	1.7	7.9	4.345
1445	3/23/2016 10:20	65.23	74.2	0.2095	1281.2	0	342.6	2.82	7.31	4.339
1446	3/23/2016 10:30	65.145	73.6	0.21	1346.2	0	287.8	5.08	9.01	4.381
1447	3/23/2016 10:40	64.888	73.9	0.2104	516.2	0	279.4	3.94	8.46	4.363
1448	3/23/2016 10:50	63.946	76.6	0.2112	478.7	0	292	3.38	8.46	4.357
1449	3/23/2016 11:00	63.561	77.5	0.2112	491.2	0	265.3	3.38	10.13	4.345
1450	3/23/2016 11:10	64.117	78.4	0.2112	393.7	0	297.6	2.82	9.01	4.339
1451	3/23/2016 11:20	63.648	79.7	0.2112	378.7	0	322.9	2.26	11.27	4.339
1452	3/23/2016 11:30	64.674	77.1	0.2109	436.2	0	14	1.7	7.31	4.351
1453	3/23/2016 11:40	64.888	75.7	0.2109	358.7	0	50.5	2.26	10.69	4.339
1454	3/23/2016 11:50	64.888	76.4	0.2104	373.7	0	99.7	1.7	8.46	4.351
1455	3/23/2016 12:00	63.819	78.7	0.2104	396.2	0	91.3	4.5	9.01	4.339
1456	3/23/2016 12:10	64.204	80.3	0.2104	241.2	0	77.2	1.7	6.2	4.345
1457	3/23/2016 12:20	63.99	79.8	0.2112	238.7	0	54.8	1.12	5.64	4.351
1458	3/23/2016 12:30	66.814	78	0.2095	933.7	0	36.5	0	3.94	4.339
1459	3/23/2016 12:40	64.375	77.8	0.2104	306.2	0	30.9	2.26	7.31	4.345
1460	3/23/2016 12:50	67.798	74.6	0.2078	1558.7	0	9.8	1.12	6.2	4.339
1461	3/23/2016 13:00	68.313	71.1	0.207	611.2	0	16.8	2.82	10.69	4.339
1462	3/23/2016 13:10	65.916	71.8	0.2078	1356.2	0	345.4	3.94	11.83	4.363
1463	3/23/2016 13:20	69.685	66.4	0.207	1483.7	0	122.1	3.38	8.46	4.357
1464	3/23/2016 13:30	68.142	67.1	0.2064	1446.2	0	60.4	3.94	10.13	4.345
1465	3/23/2016 13:40	71.231	61.1	0.2056	1411.2	0	95.5	2.82	10.69	4.339
1466	3/23/2016 13:50	69.129	64.3	0.2056	1346.2	0	60.4	3.94	9.57	4.381
1467	3/23/2016 14:00	71.577	62.5	0.2061	1321.2	0	14	1.7	6.2	4.351
1468	3/23/2016 14:10	69.386	65.8	0.2064	1243.7	0	42.1	2.26	8.46	4.345
1469	3/23/2016 14:20	69.213	64.9	0.2056	1216.2	0	9.8	2.26	9.01	4.339
1470	3/23/2016 14:30	68.056	66.5	0.2056	1153.7	0	28.1	3.94	9.57	4.357
1471	3/23/2016 14:40	67.456	66.7	0.2061	1081.2	0	2.8	3.94	11.83	4.363
1472	3/23/2016 14:50	66.301	68.7	0.2064	1031.2	0	315.9	4.5	10.13	4.339
1473	3/23/2016 15:00	68.142	65.4	0.2061	716.2	0	14	2.82	11.83	4.351
1474	3/23/2016 15:10	67.114	67.9	0.207	933.7	0	345.4	2.26	9.57	4.339
1475	3/23/2016 15:20	67.885	67.7	0.2056	896.2	0	82.8	4.5	10.69	4.339
1476	3/23/2016 15:30	65.959	69.1	0.2061	458.7	0	321.5	4.5	11.83	4.339
1477	3/23/2016 15:40	68.056	66.7	0.2056	706.2	0	96.9	1.12	6.76	4.339
1478	3/23/2016 15:50	66.772	68.6	0.2056	713.7	0	8.4	3.38	14.65	4.351
1479	3/23/2016 16:00	66.515	69.1	0.2064	588.7	0	18.3	2.26	8.46	4.339
1480	3/23/2016 16:10	66.13	69.5	0.207	266.2	0	320.1	2.26	9.57	4.339
1481	3/23/2016 16:20	65.53	70.8	0.2073	278.7	0	88.4	1.12	4.5	4.345
1482	3/23/2016 16:30	64.632	71.9	0.2073	238.7	0	35.1	2.82	7.9	4.339
1483	3/23/2016 16:40	64.161	73.4	0.2078	166.2	0	23.9	3.38	8.46	4.351
1484	3/23/2016 16:50	64.204	73.8	0.2083	193.7	0	303.2	1.7	9.57	4.345
1485	3/23/2016 17:00	63.304	75.6	0.2087	133.7	0	8.4	2.82	12.39	4.339
1486	3/23/2016 17:10	63.048	76.4	0.2087	71.2	0	320.1	1.7	6.76	4.339
1487	3/23/2016 17:20	62.533	77.5	0.2087	46.2	0	297.6	2.26	8.46	4.333
1488	3/23/2016 17:30	62.362	78.3	0.2092	31.2	0	175.5	2.26	9.57	4.333
1489	3/23/2016 17:40	62.191	78.7	0.2087	18.7	0	328.5	2.26	9.01	4.327
1490	3/23/2016 17:50	62.105	78.8	0.2092	6.2	0	40.7	1.12	9.01	4.321
1491	3/23/2016 18:00	62.148	78.8	0.2087	3.7	0	49.1	0.56	4.5	4.321
1492	3/23/2016 18:10	61.934	79.1	0.2092	1.2	0	332.7	0.56	6.2	4.321
1493	3/23/2016 18:20	61.891	79.8	0.2092	1.2	0	12.6	1.12	8.46	4.321
1494	3/23/2016 18:30	61.848	79	0.2087	1.2	0	344	2.82	14.09	4.321
1495	3/23/2016 18:40	61.804	79.5	0.2087	1.2	0	160	2.26	12.95	4.315
1496	3/23/2016 18:50	61.633	79.8	0.2092	1.2	0	185.3	3.38	12.39	4.315
1497	3/23/2016 19:00	61.29	79.2	0.2092	1.2	0	335.5	3.38	12.95	4.315
1498	3/23/2016 19:10	60.948	78.1	0.2092	1.2	0	7	0.56	7.9	4.309
1499	3/23/2016 19:20	61.075	78.9	0.2092	1.2	0	81.4	1.7	7.9	4.303
1500	3/23/2016 19:30	61.075	77.8	0.2092	1.2	0	301.8	1.7	10.13	4.303
1501	3/23/2016 19:40	60.948	76.8	0.2095	1.2	0	0	2.26	9.01	4.303
1502	3/23/2016 19:50	60.733	75.4	0.2092	1.2	0	47.7	2.82	11.27	4.303
1503	3/23/2016 20:00	59.83	78.7	0.2095	1.2	0	169.9	1.7	10.69	4.303
1504	3/23/2016 20:10	58.885	79.3	0.2095	1.2	0	226	0	3.38	4.297
1505	3/23/2016 20:20	59.572	78.3	0.2095	1.2	0	221.8	0.56	5.64	4.297
1506	3/23/2016 20:30	58.885	77.9	0.2092	1.2	0	158.6	0.56	3.94	4.297
1507	3/23/2016 20:40	59.315	76	0.2095	1.2	0	220.4	0.56	5.08	4.297
1508	3/23/2016 20:50	59.616	76.9	0.2092	1.2	0	153	1.12	7.31	4.297
1509	3/23/2016 21:00	60.818	72.1	0.2092	1.2	0	202.2	1.12	7.9	4.291
1510	3/23/2016 21:10	59.572	74.1	0.2092	1.2	0	144.6	1.12	8.46	4.291
1511	3/23/2016 21:20	58.669	76.3	0.2095	1.2	0	134.8	0	4.5	4.291
1512	3/23/2016 21:30	58.109	77.1	0.2095	1.2	0	167.1	0	2.82	4.291
1513	3/23/2016 21:40	60.046	72.6	0.2092	1.2	0	174.1	0.56	5.64	4.291
1514	3/23/2016 21:50	59.315	73.8	0.2092	1.2	0	167.1	0.56	3.38	4.291
1515	3/23/2016 22:00	59.702	73.7	0.2092	1.2	0	178.3	0	3.94	4.291
1516	3/23/2016 22:10	58.885	75	0.2092	1.2	0	174.1	0	2.26	4.291
1517	3/23/2016 22:20	59.358	73.8	0.2092	1.2	0	169.9	0.56	2.82	4.291
1518	3/23/2016 22:30	59.056	73.5	0.2092	1.2	0	214.8	0.56	2.82	4.291
1519	3/23/2016 22:40	59.83	71.3	0.2092	1.2	0	185.3	0	2.82	4.291
1520	3/23/2016 22:50	59.745	72.4	0.2092	1.2	0	261.1	0	3.38	4.291
1521	3/23/2016 23:00	58.928	75.1	0.2092	1.2	0	245.7	0	2.26	4.291
1522	3/23/2016 23:10	58.626	74.6	0.2092	1.2	0	217.6	0	3.38	4.291
1523	3/23/2016 23:20	57.636	78.3	0.2092	1.2	0	214.8	0	2.26	4.285
1524	3/23/2016 23:30	57.29	78.5	0.2095	1.2	0	214.8	0	1.7	4.291
1525	3/23/2016 23:40	56.383	80.5	0.2095	1.2	0	214.8	0	2.26	4.285
1526	3/23/2016 23:50	56.208	80.8	0.2095	1.2	0	214.8	0.56	2.26	4.285
1527	3/24/2016 0:00	56.208	80	0.2095	1.2	0	206.4	0	1.7	4.285
1528	3/24/2016 0:10	55.429	81.5	0.2095	1.2	0	189.5	0	1.7	4.285
1529	3/24/2016 0:20	54.691	82.9	0.21	1.2	0	190.9	0	1.7	4.285
1530	3/24/2016 0:30	54.82	82	0.21	1.2	0	219	0.56	4.5	4.285
1531	3/24/2016 0:40	54.43	82.4	0.21	1.2	0	214.8	0	1.7	4.285
1532	3/24/2016 0:50	53.994	83.6	0.21	1.2	0	214.8	0	1.12	4.285
1533	3/24/2016 1:00	54.387	82.9	0.21	1.2	0	214.8	0	2.26	4.285
1534	3/24/2016 1:10	54.387	82.3	0.21	1.2	0	214.8	0.56	3.38	4.285
1535	3/24/2016 1:20	54.909	80.9	0.21	1.2	0	223.2	1.12	4.5	4.285
1536	3/24/2016 1:30	53.951	82.8	0.21	1.2	0	226	0	3.94	4.285
1537	3/24/2016 1:40	53.776	82.8	0.21	1.2	0	219	0	1.7	4.285
1538	3/24/2016 1:50	52.947	84.9	0.2104	1.2	0	216.2	0.56	1.7	4.297
1539	3/24/2016 2:00	52.903	85.1	0.21	1.2	0	210.6	0.56	2.26	4.315
1540	3/24/2016 2:10	53.035	85.3	0.2104	1.2	0	196.5	1.12	2.82	4.285
1541	3/24/2016 2:20	53.776	83.6	0.2104	1.2	0	205	1.12	3.94	4.285
1542	3/24/2016 2:30	53.908	83.5	0.2104	1.2	0	209.2	1.7	6.2	4.285
1543	3/24/2016 2:40	53.602	84.1	0.2104	1.2	0	210.6	0.56	3.94	4.279
1544	3/24/2016 2:50	53.121	86	0.2104	1.2	0	209.2	0	1.12	4.279
1545	3/24/2016 3:00	52.903	86.7	0.2104	1.2	0	209.2	0.56	2.26	4.279
1546	3/24/2016 3:10	52.817	86.9	0.2104	1.2	0	209.2	0	3.38	4.279
1547	3/24/2016 3:20	52.686	87.6	0.2104	1.2	0	209.2	0	1.12	4.279
1548	3/24/2016 3:30	52.992	86.7	0.2109	1.2	0	209.2	0	1.7	4.279
1549	3/24/2016 3:40	53.253	86.2	0.2104	1.2	0	210.6	1.12	3.94	4.273
1550	3/24/2016 3:50	52.554	87.5	0.2109	1.2	0	202.2	0.56	2.82	4.273
1551	3/24/2016 4:00	52.729	87.6	0.2109	1.2	0	202.2	0	2.26	4.273
1552	3/24/2016 4:10	53.515	85.9	0.2109	1.2	0	210.6	1.12	5.08	4.273
1553	3/24/2016 4:20	53.298	85.9	0.2109	1.2	0	205	1.12	5.08	4.273
1554	3/24/2016 4:30	52.641	87.4	0.2109	1.2	0	207.8	0.56	4.5	4.273
1555	3/24/2016 4:40	52.16	88.8	0.2109	1.2	0	212	0	1.12	4.273
1556	3/24/2016 4:50	52.509	88.1	0.2109	1.2	0	212	0	3.38	4.273
1557	3/24/2016 5:00	52.246	88.5	0.2109	1.2	0	207.8	0	1.7	4.273
1558	3/24/2016 5:10	51.94	89.4	0.2109	1.2	0	212	0.56	2.82	4.273
1559	3/24/2016 5:20	52.509	87.8	0.2109	1.2	0	226	0.56	2.82	4.273
1560	3/24/2016 5:30	53.166	85.5	0.2109	1.2	0	223.2	0	2.26	4.273
1561	3/24/2016 5:40	52.729	85.9	0.2109	1.2	0	213.4	0	2.26	4.273
1562	3/24/2016 5:50	53.602	83	0.2109	1.2	0	209.2	0.56	2.26	4.273
1563	3/24/2016 6:00	53.121	84.9	0.2109	8.7	0	209.2	0	1.7	4.273
1564	3/24/2016 6:10	53.166	84.6	0.2109	21.2	0	213.4	0.56	4.5	4.267
1565	3/24/2016 6:20	52.947	84.6	0.2109	38.7	0	214.8	0	2.26	4.267
1566	3/24/2016 6:30	53.341	84.7	0.2109	58.7	0	219	0.56	2.82	4.267
1567	3/24/2016 6:40	53.82	84.2	0.2104	78.7	0	230.2	0	2.26	4.273
1568	3/24/2016 6:50	53.82	85	0.2109	101.2	0	230.2	0	0	4.279
1569	3/24/2016 7:00	54.126	84.4	0.2104	123.7	0	230.2	0	0.56	4.291
1570	3/24/2016 7:10	54.734	83.8	0.21	143.7	0	230.2	0	0.56	4.303
1571	3/24/2016 7:20	54.995	84	0.21	168.7	0	230.2	0	1.12	4.327
1572	3/24/2016 7:30	55.213	84.3	0.21	196.2	0	230.2	0	1.12	4.357
1573	3/24/2016 7:40	56.728	80.9	0.2095	358.7	0	230.2	0	0	4.393
1574	3/24/2016 7:50	59.014	76.9	0.2092	418.7	0	230.2	0	0	4.375
1575	3/24/2016 8:00	60.904	71.8	0.2083	493.7	0	230.2	0	0	4.363
1576	3/24/2016 8:10	61.205	69.9	0.2078	553.7	0	230.2	0	1.12	4.357
1577	3/24/2016 8:20	61.761	68	0.2073	616.2	0	315.9	0	1.7	4.345
1578	3/24/2016 8:30	63.048	64.3	0.207	658.7	0	349.6	0	2.82	4.339
1579	3/24/2016 8:40	63.732	63.5	0.2064	731.2	0	43.5	0	3.38	4.369
1580	3/24/2016 8:50	63.518	64.3	0.2064	783.7	0	35.1	0	2.82	4.363
1581	3/24/2016 9:00	63.518	65.4	0.2061	806.2	0	352.4	0.56	3.38	4.351
1582	3/24/2016 9:10	64.074	66.2	0.2056	913.7	0	352.4	0.56	2.82	4.345
1583	3/24/2016 9:20	65.188	63.7	0.2056	958.7	0	355.2	0.56	3.38	4.339
1584	3/24/2016 9:30	64.459	64.6	0.2056	1016.2	0	1.4	1.7	4.5	4.369
1585	3/24/2016 9:40	64.204	64.5	0.2052	1043.7	0	25.3	1.12	3.94	4.363
1586	3/24/2016 9:50	66.643	61.7	0.2047	1126.2	0	1.4	0.56	4.5	4.351
1587	3/24/2016 10:00	66.258	61.3	0.2043	1198.7	0	44.9	1.12	5.08	4.339
1588	3/24/2016 10:10	66.772	60.6	0.2038	1218.7	0	16.8	1.7	6.2	4.339
1589	3/24/2016 10:20	66.985	59.1	0.2038	1278.7	0	355.2	2.26	9.01	4.369
1590	3/24/2016 10:30	66.857	58.2	0.2038	1168.7	0	325.7	2.82	7.9	4.363
1591	3/24/2016 10:40	66.13	59.5	0.2038	1358.7	0	2.8	3.38	9.57	4.351
1592	3/24/2016 10:50	68.571	56.6	0.2035	1143.7	0	33.7	1.7	6.76	4.369
1593	3/24/2016 11:00	65.273	59.1	0.2052	388.7	0	336.9	2.82	7.9	4.339
1594	3/24/2016 11:10	65.916	58.3	0.2056	413.7	0	336.9	1.12	6.76	4.351
1595	3/24/2016 11:20	66.943	55.6	0.2038	1386.2	0	35.1	1.12	5.64	4.339
1596	3/24/2016 11:30	67.671	56.1	0.2038	711.2	0	349.6	1.12	5.08	4.363
1597	3/24/2016 11:40	67.413	54.1	0.2047	556.2	0	99.7	1.7	7.31	4.345
