"Plot Title: 10364435"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364435, SEN S/N: 10344953, LBL: Temperature)","RH, % (LGR S/N: 10364435, SEN S/N: 10344953, LBL: Relative Humdity)","Water Content, m³/m³ (LGR S/N: 10364435, SEN S/N: 10346476, LBL: Soil Moisture)","Wind Speed, mph (LGR S/N: 10364435, SEN S/N: 10349681, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364435, SEN S/N: 10349681)","Wind Direction, ø (LGR S/N: 10364435, SEN S/N: 10349732, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364435, SEN S/N: 10349862, LBL: Photosysnthesis)","Rain, in (LGR S/N: 10364435, SEN S/N: 10364406, LBL: Rainfall)","Batt, V (LGR S/N: 10364435)"
1786,11/23/15 03:32:46 PM,43.488,82.400,0.3151,0.00,0.00,46.3,1.2,0.000,4.261
1787,11/23/15 03:42:46 PM,43.396,82.500,0.3151,0.00,0.00,46.3,1.2,0.000,4.261
1788,11/23/15 03:52:46 PM,43.122,83.400,0.3151,0.00,1.12,46.3,1.2,0.000,4.291
1789,11/23/15 04:02:46 PM,43.443,82.700,0.3151,0.00,1.12,46.3,1.2,0.000,4.261
1790,11/23/15 04:12:46 PM,43.259,82.600,0.3151,0.00,0.56,46.3,1.2,0.000,4.261
1791,11/23/15 04:22:46 PM,43.167,83.100,0.3151,0.00,2.82,44.9,1.2,0.000,4.261
1792,11/23/15 04:32:46 PM,43.122,83.100,0.3151,0.56,2.82,36.5,1.2,0.000,4.261
1793,11/23/15 04:42:46 PM,43.030,83.100,0.3151,0.56,2.26,36.5,1.2,0.000,4.261
1794,11/23/15 04:52:46 PM,42.939,83.300,0.3151,0.56,3.38,35.1,1.2,0.000,4.261
1795,11/23/15 05:02:46 PM,43.306,83.000,0.3151,1.70,3.94,35.1,1.2,0.000,4.261
1796,11/23/15 05:12:46 PM,43.306,83.100,0.3151,2.26,3.94,35.1,1.2,0.000,4.261
1797,11/23/15 05:22:46 PM,43.716,82.000,0.3151,1.70,3.38,36.5,1.2,0.000,4.261
1798,11/23/15 05:32:46 PM,43.853,81.600,0.3151,0.56,3.38,36.5,1.2,0.000,4.261
1799,11/23/15 05:42:46 PM,43.853,80.700,0.3151,1.12,2.82,33.7,1.2,0.000,4.261
1800,11/23/15 05:52:46 PM,43.488,81.500,0.3156,1.70,3.38,36.5,1.2,0.000,4.261
1801,11/23/15 06:02:46 PM,43.306,81.700,0.3156,1.12,2.82,39.3,1.2,0.000,4.261
1802,11/23/15 06:12:46 PM,43.990,80.700,0.3160,1.12,3.38,35.1,1.2,0.000,4.255
1803,11/23/15 06:22:46 PM,44.037,80.100,0.3156,0.00,1.12,39.3,1.2,0.000,4.255
1804,11/23/15 06:32:46 PM,43.716,81.400,0.3156,0.56,2.82,39.3,1.2,0.000,4.255
1805,11/23/15 06:42:46 PM,44.218,80.700,0.3156,1.12,3.38,39.3,1.2,0.000,4.255
1806,11/23/15 06:52:46 PM,44.492,78.800,0.3160,0.00,2.82,36.5,1.2,0.000,4.255
1807,11/23/15 07:02:46 PM,44.582,79.600,0.3160,0.56,2.26,37.9,1.2,0.000,4.255
1808,11/23/15 07:12:46 PM,44.901,78.500,0.3160,0.00,1.70,33.7,1.2,0.000,4.255
1809,11/23/15 07:22:46 PM,44.537,80.400,0.3160,1.12,3.38,33.7,1.2,0.000,4.285
1810,11/23/15 07:32:46 PM,44.901,79.100,0.3160,0.56,2.26,30.9,1.2,0.000,4.255
1811,11/23/15 07:42:46 PM,44.719,78.300,0.3160,0.00,0.00,33.7,1.2,0.000,4.255
1812,11/23/15 07:52:46 PM,43.990,79.300,0.3160,0.00,0.00,33.7,1.2,0.000,4.255
1813,11/23/15 08:02:46 PM,43.443,80.400,0.3160,0.00,0.00,33.7,1.2,0.000,4.255
1814,11/23/15 08:12:46 PM,43.624,80.200,0.3156,0.56,2.82,35.1,3.7,0.000,4.255
1815,11/23/15 08:22:46 PM,44.218,79.000,0.3160,0.00,1.70,43.5,11.2,0.000,4.255
1816,11/23/15 08:32:46 PM,43.945,79.800,0.3156,0.56,2.82,40.7,23.7,0.000,4.255
1817,11/23/15 08:42:46 PM,44.355,79.000,0.3160,1.12,3.38,36.5,38.7,0.000,4.255
1818,11/23/15 08:52:46 PM,44.856,77.000,0.3156,1.12,2.82,35.1,51.2,0.000,4.255
1819,11/23/15 09:02:46 PM,44.946,77.900,0.3160,0.56,2.26,35.1,73.7,0.000,4.261
1820,11/23/15 09:12:46 PM,45.036,78.500,0.3160,0.56,2.82,36.5,48.7,0.000,4.255
1821,11/23/15 09:22:46 PM,45.444,76.500,0.3160,0.56,3.38,33.7,251.2,0.000,4.297
1822,11/23/15 09:32:46 PM,48.049,73.700,0.3160,0.00,2.26,5.6,306.2,0.000,4.357
1823,11/23/15 09:42:46 PM,48.315,71.900,0.3160,0.00,2.26,14.0,406.2,0.000,4.345
1824,11/23/15 09:52:46 PM,50.268,69.900,0.3163,0.00,2.26,35.1,101.2,0.000,4.321
1825,11/23/15 10:02:46 PM,50.709,68.400,0.3163,0.00,2.26,21.1,523.7,0.000,4.351
1826,11/23/15 10:12:46 PM,52.291,65.600,0.3163,0.00,1.70,60.4,586.2,0.000,4.321
1827,11/23/15 10:22:46 PM,54.082,60.800,0.3163,0.00,1.70,66.0,661.2,0.000,4.357
1828,11/23/15 10:32:46 PM,52.686,64.300,0.3163,0.00,0.00,68.8,686.2,0.000,4.321
1829,11/23/15 10:42:46 PM,52.903,63.500,0.3168,0.00,0.56,202.2,751.2,0.000,4.418
1830,11/23/15 10:52:46 PM,52.903,64.600,0.3168,0.00,0.00,205.0,803.7,0.000,4.327
1831,11/23/15 11:02:46 PM,53.078,62.100,0.3168,0.00,1.12,205.0,856.2,0.000,4.339
1832,11/23/15 11:12:46 PM,53.951,61.300,0.3168,0.00,0.56,205.0,906.2,0.000,4.333
1833,11/23/15 11:22:46 PM,54.909,59.200,0.3168,0.00,0.00,196.5,953.7,0.000,4.363
1834,11/23/15 11:32:46 PM,55.472,57.600,0.3168,0.00,0.00,193.7,998.7,0.000,4.345
1835,11/23/15 11:42:46 PM,55.038,59.600,0.3168,0.00,1.70,213.4,1033.7,0.000,4.321
1836,11/23/15 11:52:46 PM,55.038,58.900,0.3168,0.00,1.70,237.3,1076.2,0.000,4.351
1837,11/24/15 12:02:46 AM,55.429,60.300,0.3168,0.00,2.26,195.1,1108.7,0.000,4.321
1838,11/24/15 12:12:46 AM,56.642,58.000,0.3168,0.00,1.12,212.0,1143.7,0.000,4.400
1839,11/24/15 12:22:46 AM,57.333,56.600,0.3163,0.00,1.12,271.0,1173.7,0.000,4.321
1840,11/24/15 12:32:46 AM,58.325,57.900,0.3163,0.00,2.26,231.6,1196.2,0.000,4.375
1841,11/24/15 12:42:46 AM,58.368,55.500,0.3163,0.00,2.26,273.8,1223.7,0.000,4.351
1842,11/24/15 12:52:46 AM,57.765,56.800,0.3163,0.00,2.82,245.7,898.7,0.000,4.309
1843,11/24/15 01:02:46 AM,58.152,53.800,0.3160,0.00,2.26,172.7,1308.7,0.000,4.393
1844,11/24/15 01:12:46 AM,58.928,56.900,0.3160,0.56,3.38,214.8,1276.2,0.000,4.321
1845,11/24/15 01:22:46 AM,57.679,55.600,0.3156,1.70,4.50,200.8,1278.7,0.000,4.363
1846,11/24/15 01:32:46 AM,58.109,57.600,0.3160,2.26,7.90,219.0,1298.7,0.000,4.339
1847,11/24/15 01:42:46 AM,58.669,57.400,0.3151,2.26,6.76,202.2,1488.7,0.000,4.345
1848,11/24/15 01:52:46 AM,59.315,56.900,0.3156,1.70,5.08,207.8,1458.7,0.000,4.363
1849,11/24/15 02:02:46 AM,58.023,59.200,0.3151,1.70,5.64,202.2,1586.2,0.000,4.321
1850,11/24/15 02:12:46 AM,58.195,58.000,0.3151,1.12,4.50,244.3,1106.2,0.000,4.339
1851,11/24/15 02:22:46 AM,59.358,56.000,0.3148,0.56,4.50,176.9,1268.7,0.000,4.339
1852,11/24/15 02:32:46 AM,59.401,55.500,0.3148,2.26,7.90,223.2,1258.7,0.000,4.333
1853,11/24/15 02:42:46 AM,60.046,56.000,0.3148,1.12,3.94,262.5,1218.7,0.000,4.327
1854,11/24/15 02:52:46 AM,59.401,53.900,0.3148,1.70,7.31,255.5,1201.2,0.000,4.321
1855,11/24/15 03:02:46 AM,60.433,56.000,0.3148,1.12,6.20,223.2,1181.2,0.000,4.321
1856,11/24/15 03:12:46 AM,61.162,55.000,0.3148,1.12,5.08,223.2,1168.7,0.000,4.315
1857,11/24/15 03:22:46 AM,61.205,53.000,0.3144,1.12,5.08,230.2,1116.2,0.000,4.309
1858,11/24/15 03:32:46 AM,60.818,54.500,0.3144,1.70,9.57,255.5,1086.2,0.000,4.303
1859,11/24/15 03:42:46 AM,61.162,53.900,0.3144,1.12,5.08,219.0,1048.7,0.000,4.303
1860,11/24/15 03:52:46 AM,60.132,56.200,0.3140,2.26,6.20,212.0,1048.7,0.000,4.303
1861,11/24/15 04:02:46 AM,61.075,54.600,0.3140,1.70,5.08,181.1,961.2,0.000,4.303
1862,11/24/15 04:12:46 AM,59.830,54.300,0.3136,1.70,5.64,202.2,916.2,0.000,4.303
1863,11/24/15 04:22:46 AM,59.486,56.200,0.3136,2.82,6.76,205.0,868.7,0.000,4.303
1864,11/24/15 04:32:46 AM,60.346,55.100,0.3140,1.70,6.76,206.4,703.7,0.000,4.303
1865,11/24/15 04:42:46 AM,59.873,53.900,0.3136,1.70,7.90,200.8,781.2,0.000,4.303
1866,11/24/15 04:52:46 AM,59.358,57.000,0.3136,1.70,5.64,189.5,531.2,0.000,4.303
1867,11/24/15 05:02:46 AM,59.916,56.900,0.3136,0.56,3.94,150.2,573.7,0.000,4.297
1868,11/24/15 05:12:46 AM,60.260,56.600,0.3133,0.56,3.38,161.5,166.2,0.000,4.297
1869,11/24/15 05:22:46 AM,57.506,60.200,0.3133,0.56,3.38,141.8,223.7,0.000,4.303
1870,11/24/15 05:32:46 AM,55.647,61.700,0.3136,0.56,4.50,171.3,211.2,0.000,4.309
1871,11/24/15 05:42:46 AM,54.865,63.100,0.3136,0.00,2.82,199.4,161.2,0.000,4.303
1872,11/24/15 05:52:46 AM,54.126,65.600,0.3136,0.00,4.50,209.2,118.7,0.000,4.291
1873,11/24/15 06:02:46 AM,53.472,68.300,0.3136,0.00,2.82,176.9,108.7,0.000,4.291
1874,11/24/15 06:12:46 AM,52.686,72.500,0.3136,0.00,2.26,336.9,73.7,0.000,4.291
1875,11/24/15 06:22:46 AM,51.633,73.900,0.3136,0.56,2.26,39.3,63.7,0.000,4.291
1876,11/24/15 06:32:46 AM,50.929,74.800,0.3136,0.00,0.56,39.3,53.7,0.000,4.285
1877,11/24/15 06:42:46 AM,50.223,75.500,0.3136,0.00,1.12,39.3,36.2,0.000,4.285
1878,11/24/15 06:52:46 AM,49.737,75.900,0.3136,1.70,3.38,37.9,18.7,0.000,4.285
1879,11/24/15 07:02:46 AM,49.383,75.600,0.3136,1.70,3.38,50.5,3.7,0.000,4.285
1880,11/24/15 07:12:46 AM,48.938,76.800,0.3136,1.70,3.38,39.3,1.2,0.000,4.285
1881,11/24/15 07:22:46 AM,48.938,76.600,0.3136,2.26,3.94,35.1,1.2,0.000,4.285
1882,11/24/15 07:32:46 AM,48.227,78.500,0.3136,2.82,4.50,39.3,1.2,0.000,4.285
1883,11/24/15 07:42:46 AM,47.557,80.200,0.3136,1.70,3.94,43.5,1.2,0.000,4.285
1884,11/24/15 07:52:46 AM,48.762,76.500,0.3136,0.00,3.38,67.4,1.2,0.000,4.279
1885,11/24/15 08:02:46 AM,47.781,78.800,0.3136,0.00,1.70,57.6,1.2,0.000,4.279
1886,11/24/15 08:12:46 AM,47.781,80.000,0.3136,0.00,1.12,49.1,1.2,0.000,4.279
1887,11/24/15 08:22:46 AM,47.557,79.900,0.3136,0.00,2.26,51.9,1.2,0.000,4.279
1888,11/24/15 08:32:46 AM,47.736,79.700,0.3136,0.00,0.00,53.3,1.2,0.000,4.279
1889,11/24/15 08:42:46 AM,47.289,79.900,0.3140,0.00,0.56,53.3,1.2,0.000,4.273
1890,11/24/15 08:52:46 AM,46.796,80.400,0.3140,0.00,1.12,53.3,1.2,0.000,4.273
1891,11/24/15 09:02:46 AM,46.616,80.300,0.3140,0.00,2.26,53.3,1.2,0.000,4.273
1892,11/24/15 09:12:46 AM,46.301,80.300,0.3140,0.00,1.70,53.3,1.2,0.000,4.273
1893,11/24/15 09:22:46 AM,45.986,80.600,0.3140,0.00,1.12,53.3,1.2,0.000,4.273
1894,11/24/15 09:32:46 AM,45.851,80.100,0.3140,0.00,2.26,53.3,1.2,0.000,4.273
1895,11/24/15 09:42:46 AM,45.941,80.000,0.3140,0.56,2.82,53.3,1.2,0.000,4.273
1896,11/24/15 09:52:46 AM,45.444,81.600,0.3140,0.56,2.82,57.6,1.2,0.000,4.273
1897,11/24/15 10:02:46 AM,45.579,81.300,0.3136,0.56,2.82,56.2,1.2,0.000,4.273
1898,11/24/15 10:12:46 AM,45.399,81.400,0.3140,0.00,1.70,54.8,1.2,0.000,4.273
1899,11/24/15 10:22:46 AM,45.082,82.700,0.3140,1.12,2.82,53.3,1.2,0.000,4.273
1900,11/24/15 10:32:46 AM,44.946,84.000,0.3140,1.12,2.82,53.3,1.2,0.000,4.273
1901,11/24/15 10:42:46 AM,45.082,84.200,0.3140,0.56,2.26,53.3,1.2,0.000,4.273
1902,11/24/15 10:52:46 AM,44.582,85.300,0.3140,0.00,1.70,53.3,1.2,0.000,4.267
1903,11/24/15 11:02:46 AM,44.492,85.700,0.3140,0.56,2.82,53.3,1.2,0.000,4.267
1904,11/24/15 11:12:46 AM,44.582,84.900,0.3140,0.00,1.70,53.3,1.2,0.000,4.267
1905,11/24/15 11:22:46 AM,44.537,84.700,0.3140,0.00,1.12,53.3,1.2,0.000,4.267
1906,11/24/15 11:32:46 AM,44.127,85.100,0.3140,0.00,1.70,53.3,1.2,0.000,4.267
1907,11/24/15 11:42:46 AM,44.082,86.100,0.3140,1.12,2.82,53.3,1.2,0.000,4.267
1908,11/24/15 11:52:46 AM,44.037,86.400,0.3140,0.56,2.26,54.8,1.2,0.000,4.267
1909,11/24/15 12:02:46 PM,44.173,85.800,0.3140,0.56,2.26,49.1,1.2,0.000,4.267
1910,11/24/15 12:12:46 PM,44.400,85.300,0.3140,0.56,2.26,42.1,1.2,0.000,4.267
1911,11/24/15 12:22:46 PM,44.218,85.300,0.3140,0.00,1.70,42.1,1.2,0.000,4.267
1912,11/24/15 12:32:46 PM,43.716,86.100,0.3140,1.12,3.38,40.7,1.2,0.000,4.267
1913,11/24/15 12:42:46 PM,43.488,86.700,0.3140,0.56,3.38,33.7,1.2,0.000,4.267
1914,11/24/15 12:52:46 PM,44.173,85.000,0.3140,1.12,2.82,32.3,1.2,0.000,4.267
1915,11/24/15 01:02:46 PM,43.763,85.200,0.3140,1.70,3.94,36.5,1.2,0.000,4.267
1916,11/24/15 01:12:46 PM,44.263,83.500,0.3140,0.56,2.82,35.1,1.2,0.000,4.267
1917,11/24/15 01:22:46 PM,43.990,84.300,0.3140,0.00,2.26,22.5,1.2,0.000,4.291
1918,11/24/15 01:32:46 PM,43.534,85.500,0.3140,0.00,2.26,22.5,1.2,0.000,4.267
1919,11/24/15 01:42:46 PM,43.443,85.300,0.3140,1.12,2.82,25.3,1.2,0.000,4.267
1920,11/24/15 01:52:46 PM,43.306,86.100,0.3140,1.12,2.82,37.9,1.2,0.000,4.267
1921,11/24/15 02:02:46 PM,43.534,84.900,0.3140,0.00,1.12,49.1,1.2,0.000,4.291
1922,11/24/15 02:12:46 PM,43.351,85.500,0.3140,0.00,1.12,50.5,1.2,0.000,4.267
1923,11/24/15 02:22:46 PM,43.579,84.600,0.3140,0.00,2.26,49.1,1.2,0.000,4.267
1924,11/24/15 02:32:46 PM,43.488,85.000,0.3140,0.00,1.70,50.5,1.2,0.000,4.267
1925,11/24/15 02:42:46 PM,43.075,86.000,0.3140,1.70,3.94,39.3,1.2,0.000,4.267
1926,11/24/15 02:52:46 PM,43.351,86.000,0.3140,1.12,3.38,32.3,1.2,0.000,4.267
1927,11/24/15 03:02:46 PM,43.214,85.900,0.3140,1.12,2.82,33.7,1.2,0.000,4.267
1928,11/24/15 03:12:46 PM,43.351,86.100,0.3140,1.12,3.94,39.3,1.2,0.000,4.267
1929,11/24/15 03:22:46 PM,43.306,85.800,0.3140,1.12,2.26,39.3,1.2,0.000,4.267
1930,11/24/15 03:32:46 PM,43.534,85.300,0.3140,0.56,2.26,39.3,1.2,0.000,4.267
1931,11/24/15 03:42:46 PM,43.306,86.500,0.3140,1.12,2.82,39.3,1.2,0.000,4.267
1932,11/24/15 03:52:46 PM,43.396,85.800,0.3140,0.00,2.26,30.9,1.2,0.000,4.267
1933,11/24/15 04:02:46 PM,43.030,86.200,0.3140,0.00,1.12,30.9,1.2,0.000,4.267
1934,11/24/15 04:12:46 PM,42.892,86.700,0.3140,0.00,1.70,30.9,1.2,0.000,4.267
1935,11/24/15 04:22:46 PM,43.075,86.400,0.3140,0.56,1.70,30.9,1.2,0.000,4.267
1936,11/24/15 04:32:46 PM,42.939,86.600,0.3140,0.00,1.12,43.5,1.2,0.000,4.267
1937,11/24/15 04:42:46 PM,42.847,87.300,0.3140,0.00,1.70,47.7,1.2,0.000,4.267
1938,11/24/15 04:52:46 PM,42.616,87.000,0.3140,0.00,1.12,49.1,1.2,0.000,4.267
1939,11/24/15 05:02:46 PM,42.984,85.600,0.3140,0.00,0.56,49.1,1.2,0.000,4.267
1940,11/24/15 05:12:46 PM,42.663,86.000,0.3140,0.00,0.56,49.1,1.2,0.000,4.267
1941,11/24/15 05:22:46 PM,42.294,86.700,0.3140,0.00,1.12,49.1,1.2,0.000,4.267
1942,11/24/15 05:32:46 PM,42.433,86.700,0.3140,0.00,1.12,49.1,1.2,0.000,4.267
1943,11/24/15 05:42:46 PM,42.478,87.300,0.3140,0.00,1.70,49.1,1.2,0.000,4.267
1944,11/24/15 05:52:46 PM,42.064,88.100,0.3140,0.56,2.26,42.1,1.2,0.000,4.267
1945,11/24/15 06:02:46 PM,42.663,86.600,0.3140,0.56,2.26,39.3,1.2,0.000,4.267
1946,11/24/15 06:12:46 PM,42.294,87.200,0.3140,1.70,3.38,36.5,1.2,0.000,4.267
1947,11/24/15 06:22:46 PM,42.525,86.700,0.3140,1.12,3.38,35.1,1.2,0.000,4.261
1948,11/24/15 06:32:46 PM,42.570,86.200,0.3140,0.56,2.82,26.7,1.2,0.000,4.261
1949,11/24/15 06:42:46 PM,42.525,86.400,0.3140,0.00,1.12,21.1,1.2,0.000,4.261
1950,11/24/15 06:52:46 PM,42.570,86.500,0.3140,0.56,2.26,35.1,1.2,0.000,4.261
1951,11/24/15 07:02:46 PM,42.294,87.000,0.3140,1.12,3.38,37.9,1.2,0.000,4.261
1952,11/24/15 07:12:46 PM,42.708,86.400,0.3140,1.12,2.82,39.3,1.2,0.000,4.261
1953,11/24/15 07:22:46 PM,42.663,86.100,0.3140,0.56,2.82,35.1,1.2,0.000,4.261
1954,11/24/15 07:32:46 PM,42.294,86.800,0.3144,1.12,2.82,33.7,1.2,0.000,4.291
1955,11/24/15 07:42:46 PM,42.755,86.200,0.3144,1.12,3.38,33.7,1.2,0.000,4.261
1956,11/24/15 07:52:46 PM,42.341,87.100,0.3144,1.70,3.38,37.9,1.2,0.000,4.261
1957,11/24/15 08:02:46 PM,42.708,86.400,0.3144,1.70,3.94,42.1,1.2,0.000,4.261
1958,11/24/15 08:12:46 PM,42.708,85.800,0.3144,0.56,2.26,36.5,1.2,0.000,4.261
1959,11/24/15 08:22:46 PM,42.984,85.900,0.3144,1.12,2.82,37.9,11.2,0.000,4.261
1960,11/24/15 08:32:46 PM,42.892,86.200,0.3148,1.12,3.38,36.5,23.7,0.000,4.261
1961,11/24/15 08:42:46 PM,43.214,84.500,0.3148,0.00,2.26,16.8,36.2,0.000,4.261
1962,11/24/15 08:52:46 PM,42.939,85.300,0.3148,1.12,2.82,40.7,46.2,0.000,4.261
1963,11/24/15 09:02:46 PM,42.570,86.200,0.3148,1.12,3.38,42.1,53.7,0.000,4.261
1964,11/24/15 09:12:46 PM,43.122,85.200,0.3148,1.70,3.38,56.2,63.7,0.000,4.261
1965,11/24/15 09:22:46 PM,43.488,84.400,0.3148,0.56,2.26,51.9,158.7,0.000,4.273
1966,11/24/15 09:32:46 PM,45.217,82.300,0.3151,0.56,2.82,46.3,336.2,0.000,4.375
1967,11/24/15 09:42:46 PM,47.647,78.200,0.3151,0.00,0.00,46.3,388.7,0.000,4.363
1968,11/24/15 09:52:46 PM,49.782,76.500,0.3151,0.00,0.00,46.3,101.2,0.000,4.333
1969,11/24/15 10:02:46 PM,51.105,72.200,0.3151,0.00,0.00,46.3,518.7,0.000,4.351
1970,11/24/15 10:12:46 PM,50.311,72.800,0.3151,0.00,0.00,46.3,578.7,0.000,4.339
1971,11/24/15 10:22:46 PM,51.678,72.400,0.3156,0.00,0.00,46.3,646.2,0.000,4.339
1972,11/24/15 10:32:46 PM,51.193,72.000,0.3156,0.00,1.12,16.8,706.2,0.000,4.345
1973,11/24/15 10:42:46 PM,52.072,70.700,0.3156,0.00,0.56,335.5,731.2,0.000,4.321
1974,11/24/15 10:52:46 PM,52.160,70.100,0.3160,0.00,0.00,335.5,803.7,0.000,4.357
1975,11/24/15 11:02:46 PM,52.378,69.000,0.3156,0.00,0.56,296.2,776.2,0.000,4.321
1976,11/24/15 11:12:46 PM,52.423,70.000,0.3156,0.00,1.12,280.8,906.2,0.000,4.351
1977,11/24/15 11:22:46 PM,52.860,69.300,0.3156,0.00,1.12,280.8,956.2,0.000,4.333
1978,11/24/15 11:32:46 PM,53.820,66.300,0.3160,0.00,1.12,280.8,1013.7,0.000,4.369
1979,11/24/15 11:42:46 PM,54.300,63.000,0.3156,0.00,1.12,280.8,1048.7,0.000,4.333
1980,11/24/15 11:52:46 PM,54.691,65.000,0.3160,0.00,1.70,265.3,1053.7,0.000,4.381
1981,11/25/15 12:02:46 AM,53.865,61.700,0.3156,0.00,2.26,227.4,1101.2,0.000,4.345
1982,11/25/15 12:12:46 AM,55.472,61.600,0.3160,0.00,2.26,217.6,1128.7,0.000,4.321
1983,11/25/15 12:22:46 AM,56.079,60.800,0.3156,0.00,1.12,231.6,1161.2,0.000,4.369
1984,11/25/15 12:32:46 AM,54.820,62.400,0.3156,0.00,2.82,196.5,1188.7,0.000,4.321
1985,11/25/15 12:42:46 AM,55.125,63.400,0.3151,0.56,2.82,195.1,1216.2,0.000,4.363
1986,11/25/15 12:52:46 AM,56.512,60.500,0.3151,0.00,1.70,205.0,1233.7,0.000,4.327
1987,11/25/15 01:02:46 AM,57.290,62.400,0.3151,0.00,0.56,205.0,1241.2,0.000,4.369
1988,11/25/15 01:12:46 AM,57.765,63.600,0.3148,0.00,1.12,185.3,1258.7,0.000,4.327
1989,11/25/15 01:22:46 AM,57.549,61.900,0.3148,0.00,2.26,203.6,1258.7,0.000,4.357
1990,11/25/15 01:32:46 AM,57.247,62.400,0.3148,1.12,4.50,202.2,1281.2,0.000,4.381
1991,11/25/15 01:42:46 AM,57.722,61.900,0.3144,1.12,3.94,206.4,1351.2,0.000,4.315
1992,11/25/15 01:52:46 AM,56.512,64.300,0.3144,1.70,5.08,199.4,1318.7,0.000,4.357
1993,11/25/15 02:02:46 AM,59.056,61.800,0.3144,1.12,6.20,228.8,1318.7,0.000,4.333
1994,11/25/15 02:12:46 AM,59.185,60.700,0.3140,1.12,4.50,210.6,1281.2,0.000,4.339
1995,11/25/15 02:22:46 AM,59.659,60.500,0.3140,1.12,5.64,205.0,1253.7,0.000,4.339
1996,11/25/15 02:32:46 AM,59.014,62.300,0.3140,1.70,6.20,203.6,1243.7,0.000,4.339
1997,11/25/15 02:42:46 AM,59.659,61.600,0.3140,1.70,5.08,221.8,1218.7,0.000,4.333
1998,11/25/15 02:52:46 AM,60.604,56.800,0.3136,1.12,6.76,216.2,1201.2,0.000,4.321
1999,11/25/15 03:02:46 AM,59.014,56.800,0.3136,2.26,5.64,199.4,1181.2,0.000,4.321
2000,11/25/15 03:12:46 AM,61.419,57.900,0.3136,1.12,6.20,233.1,1153.7,0.000,4.321
2001,11/25/15 03:22:46 AM,60.217,57.500,0.3136,1.12,6.76,233.1,1123.7,0.000,4.321
2002,11/25/15 03:32:46 AM,60.346,55.900,0.3136,1.70,5.64,212.0,1088.7,0.000,4.315
2003,11/25/15 03:42:46 AM,60.604,57.700,0.3136,1.12,6.76,205.0,1011.2,0.000,4.315
2004,11/25/15 03:52:46 AM,59.745,58.700,0.3133,2.26,6.76,213.4,951.2,0.000,4.321
2005,11/25/15 04:02:46 AM,60.390,58.200,0.3133,1.70,5.64,207.8,928.7,0.000,4.321
2006,11/25/15 04:12:46 AM,60.861,57.300,0.3128,1.12,5.08,203.6,938.7,0.000,4.327
2007,11/25/15 04:22:46 AM,60.003,58.400,0.3128,1.70,6.76,224.6,941.2,0.000,4.327
2008,11/25/15 04:32:46 AM,59.014,59.700,0.3128,1.70,6.76,202.2,676.2,0.000,4.321
2009,11/25/15 04:42:46 AM,58.755,60.800,0.3128,0.00,2.82,224.6,756.2,0.000,4.327
2010,11/25/15 04:52:46 AM,59.445,59.900,0.3125,1.12,5.08,210.6,718.7,0.000,4.327
2011,11/25/15 05:02:46 AM,57.936,62.500,0.3125,1.70,7.31,207.8,548.7,0.000,4.321
2012,11/25/15 05:12:46 AM,57.893,63.300,0.3125,1.70,6.76,210.6,153.7,0.000,4.321
2013,11/25/15 05:22:46 AM,57.679,62.900,0.3125,0.56,3.94,206.4,131.2,0.000,4.339
2014,11/25/15 05:32:46 AM,58.755,63.800,0.3125,0.00,2.82,123.5,333.7,0.000,4.315
2015,11/25/15 05:42:46 AM,57.247,64.100,0.3125,0.00,2.26,71.6,153.7,0.000,4.303
2016,11/25/15 05:52:46 AM,53.209,70.400,0.3125,0.00,0.56,141.8,118.7,0.000,4.297
2017,11/25/15 06:02:46 AM,52.335,72.800,0.3125,0.00,3.38,126.4,131.2,0.000,4.297
2018,11/25/15 06:12:46 AM,53.298,71.900,0.3125,0.00,1.70,67.4,116.2,0.000,4.297
2019,11/25/15 06:22:46 AM,52.686,72.100,0.3125,0.00,1.70,64.6,88.7,0.000,4.291
2020,11/25/15 06:32:46 AM,51.764,74.300,0.3125,0.56,3.38,78.6,66.2,0.000,4.291
2021,11/25/15 06:42:46 AM,50.886,76.300,0.3125,0.00,2.82,53.3,38.7,0.000,4.291
2022,11/25/15 06:52:46 AM,50.180,77.300,0.3125,0.00,1.70,49.1,13.7,0.000,4.291
2023,11/25/15 07:02:46 AM,49.649,78.000,0.3125,0.00,1.12,49.1,3.7,0.000,4.291
2024,11/25/15 07:12:46 AM,49.073,79.100,0.3125,0.00,1.70,49.1,1.2,0.000,4.291
2025,11/25/15 07:22:46 AM,48.762,79.600,0.3125,1.12,2.82,46.3,1.2,0.000,4.291
2026,11/25/15 07:32:46 AM,47.959,80.600,0.3128,0.56,2.26,37.9,1.2,0.000,4.285
2027,11/25/15 07:42:46 AM,47.602,81.500,0.3128,0.00,1.70,37.9,1.2,0.000,4.285
2028,11/25/15 07:52:46 AM,48.004,79.800,0.3128,0.00,2.26,47.7,1.2,0.000,4.285
2029,11/25/15 08:02:46 AM,47.244,81.300,0.3128,0.00,1.12,49.1,1.2,0.000,4.285
2030,11/25/15 08:12:46 AM,47.019,81.400,0.3125,0.00,1.12,49.1,1.2,0.000,4.285
2031,11/25/15 08:22:46 AM,47.154,81.100,0.3128,0.00,1.12,49.1,1.2,0.000,4.285
