"Plot Title: 10364438"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364438, SEN S/N: 10344952, LBL: Temperature)","RH, % (LGR S/N: 10364438, SEN S/N: 10344952, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364438, SEN S/N: 10346477)","Wind Speed, mph (LGR S/N: 10364438, SEN S/N: 10349682, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364438, SEN S/N: 10349682, LBL: Wind Gust)","Wind Direction, ø (LGR S/N: 10364438, SEN S/N: 10349731, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364438, SEN S/N: 10349863, LBL: Photosynthesis Active Radiatio)","Rain, in (LGR S/N: 10364438, SEN S/N: 10364396, LBL: Rianfall)","Batt, V (LGR S/N: 10364438)"
252,07/17/15 04:05:30 AM,64.418,97.000,0.1849,0.00,0.00,96.9,1.2,0.000,4.200
253,07/17/15 04:15:30 AM,64.546,96.800,0.1849,0.00,0.00,96.9,1.2,0.000,4.170
254,07/17/15 04:25:30 AM,64.332,96.800,0.1849,0.00,0.00,96.9,1.2,0.000,4.170
255,07/17/15 04:35:30 AM,64.632,97.000,0.1849,0.00,0.00,112.3,1.2,0.000,4.170
256,07/17/15 04:45:30 AM,64.332,96.800,0.1843,0.00,0.00,119.3,1.2,0.000,4.170
257,07/17/15 04:55:30 AM,64.204,97.200,0.1843,0.00,0.00,119.3,1.2,0.000,4.170
258,07/17/15 05:05:30 AM,64.332,97.300,0.1843,0.00,0.00,133.4,1.2,0.000,4.170
259,07/17/15 05:15:30 AM,64.247,97.000,0.1843,0.00,0.00,196.5,6.2,0.000,4.170
260,07/17/15 05:25:30 AM,64.247,97.100,0.1843,0.00,0.00,196.5,16.2,0.000,4.170
261,07/17/15 05:35:30 AM,64.674,97.600,0.1836,0.00,0.00,188.1,28.7,0.000,4.170
262,07/17/15 05:45:30 AM,65.188,97.000,0.1836,0.00,0.00,96.9,53.7,0.000,4.170
263,07/17/15 05:55:30 AM,65.403,96.400,0.1840,0.00,0.00,94.1,78.7,0.000,4.170
264,07/17/15 06:05:30 AM,65.658,96.100,0.1840,0.00,0.00,94.1,113.7,0.000,4.170
265,07/17/15 06:15:30 AM,65.959,96.400,0.1836,0.00,0.56,94.1,171.2,0.000,4.170
266,07/17/15 06:25:30 AM,66.344,96.400,0.1836,0.00,0.00,26.7,166.2,0.000,4.170
267,07/17/15 06:35:30 AM,66.772,95.200,0.1840,0.00,0.00,21.1,248.7,0.000,4.164
268,07/17/15 06:45:30 AM,66.772,95.600,0.1840,0.00,0.56,321.5,263.7,0.000,4.170
269,07/17/15 06:55:30 AM,67.242,94.800,0.1836,0.00,1.70,318.7,376.2,0.000,4.170
270,07/17/15 07:05:30 AM,67.456,94.300,0.1836,0.00,2.26,321.5,461.2,0.000,4.170
271,07/17/15 07:15:30 AM,68.956,93.800,0.1836,0.00,1.12,325.7,556.2,0.000,4.170
272,07/17/15 07:25:30 AM,69.514,91.600,0.1830,0.56,2.82,293.4,733.7,0.000,4.164
273,07/17/15 07:35:30 AM,70.502,90.200,0.1830,0.00,2.82,272.4,826.2,0.000,4.164
274,07/17/15 07:45:30 AM,70.201,88.900,0.1826,0.56,3.38,14.0,966.2,0.000,4.164
275,07/17/15 07:55:30 AM,71.791,88.700,0.1816,0.00,2.26,331.3,1038.7,0.000,4.170
276,07/17/15 08:05:30 AM,71.533,86.400,0.1816,1.12,3.38,282.2,981.2,0.000,4.164
277,07/17/15 08:15:30 AM,72.955,84.200,0.1807,0.56,2.82,301.8,1198.7,0.000,4.164
278,07/17/15 08:25:30 AM,73.774,84.400,0.1797,0.56,2.82,348.2,1256.2,0.000,4.164
279,07/17/15 08:35:30 AM,73.688,81.600,0.1793,0.56,3.38,306.1,1313.7,0.000,4.164
280,07/17/15 08:45:30 AM,72.783,80.000,0.1783,0.56,3.38,314.5,1366.2,0.000,4.164
281,07/17/15 08:55:30 AM,74.250,82.000,0.1775,0.56,3.38,332.7,1426.2,0.000,4.164
282,07/17/15 09:05:30 AM,73.688,80.000,0.1765,1.12,5.64,278.0,1488.7,0.000,4.164
283,07/17/15 09:15:30 AM,74.770,80.800,0.1756,1.70,4.50,294.8,1546.2,0.000,4.164
284,07/17/15 09:25:30 AM,75.724,78.800,0.1742,1.12,4.50,258.3,1601.2,0.000,4.164
285,07/17/15 09:35:30 AM,74.511,78.500,0.1728,2.26,5.08,292.0,1653.7,0.000,4.158
286,07/17/15 09:45:30 AM,74.899,77.400,0.1714,2.26,5.64,293.4,1703.7,0.000,4.158
287,07/17/15 09:55:30 AM,75.637,75.900,0.1703,1.70,5.64,286.4,1746.2,0.000,4.158
288,07/17/15 10:05:30 AM,75.594,72.800,0.1689,1.12,5.08,290.6,1786.2,0.000,4.164
289,07/17/15 10:15:30 AM,77.902,71.700,0.1685,0.56,4.50,261.1,1823.7,0.000,4.158
290,07/17/15 10:25:30 AM,77.072,69.400,0.1671,1.12,5.08,303.2,1858.7,0.000,4.158
291,07/17/15 10:35:30 AM,78.690,68.000,0.1667,1.12,5.64,327.1,1893.7,0.000,4.158
292,07/17/15 10:45:30 AM,78.865,66.800,0.1652,0.56,3.94,339.7,1921.2,0.000,4.158
293,07/17/15 10:55:30 AM,77.203,67.800,0.1648,1.12,5.64,4.2,1948.7,0.000,4.158
294,07/17/15 11:05:30 AM,77.945,68.800,0.1652,1.12,3.94,339.7,1981.2,0.000,4.158
295,07/17/15 11:15:30 AM,78.382,68.000,0.1656,1.12,3.94,341.2,2003.7,0.000,4.164
296,07/17/15 11:25:30 AM,78.645,68.600,0.1667,1.12,5.64,306.1,2018.7,0.000,4.164
297,07/17/15 11:35:30 AM,79.612,69.000,0.1667,1.12,3.38,355.2,1921.2,0.000,4.164
298,07/17/15 11:45:30 AM,78.165,68.800,0.1671,1.12,5.64,300.4,1366.2,0.000,4.158
299,07/17/15 11:55:30 AM,80.668,69.300,0.1648,2.26,6.76,263.9,2236.2,0.000,4.164
300,07/17/15 12:05:30 PM,82.130,67.200,0.1638,1.70,5.08,283.6,2186.2,0.000,4.164
301,07/17/15 12:15:30 PM,82.308,65.700,0.1629,1.70,6.76,310.3,2296.2,0.000,4.164
302,07/17/15 12:25:30 PM,82.486,65.100,0.1619,2.26,6.76,293.4,2308.7,0.000,4.158
303,07/17/15 12:35:30 PM,81.333,65.300,0.1638,1.12,5.08,301.8,1703.7,0.000,4.164
304,07/17/15 12:45:30 PM,82.218,66.900,0.1671,1.70,6.76,283.6,1763.7,0.000,4.188
305,07/17/15 12:55:30 PM,79.831,66.300,0.1648,2.82,6.76,293.4,1623.7,0.000,4.158
306,07/17/15 01:05:30 PM,81.730,67.600,0.1634,2.82,7.90,286.4,2118.7,0.000,4.158
307,07/17/15 01:15:30 PM,81.288,66.500,0.1634,3.94,7.31,285.0,2016.2,0.000,4.158
308,07/17/15 01:25:30 PM,81.597,65.700,0.1638,3.38,7.90,286.4,2028.7,0.000,4.158
309,07/17/15 01:35:30 PM,83.779,64.600,0.1634,2.82,9.01,286.4,2308.7,0.000,4.158
310,07/17/15 01:45:30 PM,82.353,65.200,0.1642,3.94,14.09,275.2,1646.2,0.000,4.158
311,07/17/15 01:55:30 PM,84.227,64.900,0.1638,2.82,10.13,282.2,2258.7,0.000,4.158
312,07/17/15 02:05:30 PM,83.199,64.600,0.1634,3.38,9.01,266.7,2301.2,0.000,4.158
313,07/17/15 02:15:30 PM,79.831,64.900,0.1638,4.50,10.13,283.6,1731.2,0.000,4.158
314,07/17/15 02:25:30 PM,80.625,68.000,0.1648,2.26,6.76,269.6,943.7,0.000,4.158
315,07/17/15 02:35:30 PM,79.347,68.600,0.1663,0.56,6.76,261.1,408.7,0.000,4.158
316,07/17/15 02:45:30 PM,78.427,71.500,0.1671,0.00,2.82,244.3,463.7,0.000,4.200
317,07/17/15 02:55:30 PM,81.288,72.900,0.1671,1.12,5.64,248.5,1283.7,0.000,4.164
318,07/17/15 03:05:30 PM,81.997,67.300,0.1652,2.26,6.76,261.1,1703.7,0.000,4.164
319,07/17/15 03:15:30 PM,78.777,69.000,0.1667,2.82,7.90,271.0,606.2,0.000,4.158
320,07/17/15 03:25:30 PM,78.514,71.100,0.1671,1.12,5.64,256.9,488.7,0.000,4.164
321,07/17/15 03:35:30 PM,78.733,72.300,0.1671,0.00,2.26,273.8,591.2,0.000,4.164
322,07/17/15 03:45:30 PM,76.942,75.700,0.1671,0.00,1.70,103.9,503.7,0.000,4.164
323,07/17/15 03:55:30 PM,76.419,80.200,0.1685,0.00,1.12,64.6,381.2,0.000,4.164
324,07/17/15 04:05:30 PM,77.815,79.300,0.1681,0.00,2.82,352.4,586.2,0.000,4.164
325,07/17/15 04:15:30 PM,76.028,77.800,0.1699,0.00,1.70,322.9,463.7,0.000,4.164
326,07/17/15 04:25:30 PM,74.467,82.100,0.1695,1.70,3.38,95.5,256.2,0.000,4.164
327,07/17/15 04:35:30 PM,75.029,81.300,0.1695,0.00,2.26,99.7,268.7,0.000,4.164
328,07/17/15 04:45:30 PM,74.163,80.600,0.1699,0.00,1.12,99.7,206.2,0.000,4.200
329,07/17/15 04:55:30 PM,72.264,83.800,0.1656,0.00,1.70,99.7,148.7,0.000,4.164
330,07/17/15 05:05:30 PM,70.887,87.200,0.1615,0.00,2.26,95.5,116.2,0.008,4.164
331,07/17/15 05:15:30 PM,69.471,90.800,0.1663,2.26,5.08,67.4,126.2,0.000,4.170
332,07/17/15 05:25:30 PM,69.471,91.500,0.1671,2.82,5.08,89.9,88.7,0.008,4.170
333,07/17/15 05:35:30 PM,69.427,91.400,0.1783,1.70,3.38,91.3,53.7,0.000,4.170
334,07/17/15 05:45:30 PM,68.956,92.000,0.1843,0.00,1.70,94.1,38.7,0.008,4.170
335,07/17/15 05:55:30 PM,69.085,91.900,0.1813,0.00,0.56,117.9,23.7,0.000,4.170
336,07/17/15 06:05:30 PM,69.129,92.400,0.1742,0.00,1.70,116.5,28.7,0.000,4.170
337,07/17/15 06:15:30 PM,68.913,92.000,0.1695,0.00,2.82,110.9,28.7,0.000,4.170
338,07/17/15 06:25:30 PM,68.956,90.900,0.1652,0.00,1.70,124.9,28.7,0.000,4.170
339,07/17/15 06:35:30 PM,69.256,90.300,0.1752,0.00,1.70,179.7,21.2,0.008,4.170
340,07/17/15 06:45:30 PM,69.129,89.700,0.1738,0.00,1.12,179.7,11.2,0.000,4.170
341,07/17/15 06:55:30 PM,69.600,90.100,0.1695,0.00,1.12,179.7,3.7,0.000,4.170
342,07/17/15 07:05:30 PM,69.600,87.700,0.1671,0.00,0.00,179.7,1.2,0.000,4.170
343,07/17/15 07:15:30 PM,69.427,88.900,0.1656,0.00,0.56,179.7,1.2,0.000,4.170
344,07/17/15 07:25:30 PM,68.742,89.900,0.1648,0.56,1.70,196.5,1.2,0.000,4.170
345,07/17/15 07:35:30 PM,69.386,90.100,0.1642,0.00,2.82,212.0,1.2,0.000,4.182
346,07/17/15 07:45:30 PM,68.785,89.900,0.1648,0.00,1.12,262.5,1.2,0.000,4.170
347,07/17/15 07:55:30 PM,68.484,91.300,0.1652,0.00,1.12,240.1,1.2,0.000,4.170
348,07/17/15 08:05:30 PM,66.943,93.500,0.1990,0.56,5.64,271.0,1.2,0.047,4.164
349,07/17/15 08:15:30 PM,64.204,96.600,0.2611,2.82,9.01,256.9,1.2,0.134,4.170
350,07/17/15 08:25:30 PM,63.048,97.500,0.3389,1.12,5.64,213.4,1.2,0.252,4.170
351,07/17/15 08:35:30 PM,63.604,98.000,0.3290,1.12,3.94,214.8,1.2,0.063,4.170
352,07/17/15 08:45:30 PM,64.033,98.400,0.3228,0.00,1.12,108.1,1.2,0.024,4.170
353,07/17/15 08:55:30 PM,64.589,98.500,0.3168,0.00,2.26,212.0,1.2,0.016,4.170
354,07/17/15 09:05:30 PM,63.990,98.600,0.3098,0.56,2.26,98.3,1.2,0.000,4.170
355,07/17/15 09:15:30 PM,64.074,98.800,0.3008,0.00,0.00,85.6,1.2,0.000,4.170
356,07/17/15 09:25:30 PM,63.304,98.800,0.2987,0.00,3.38,348.2,1.2,0.000,4.170
357,07/17/15 09:35:30 PM,63.176,99.000,0.2935,0.00,0.56,235.9,1.2,0.000,4.170
358,07/17/15 09:45:30 PM,63.262,99.000,0.2904,0.00,0.00,221.8,1.2,0.000,4.170
359,07/17/15 09:55:30 PM,63.648,99.100,0.2895,0.00,1.12,103.9,1.2,0.000,4.170
360,07/17/15 10:05:30 PM,63.390,99.200,0.2864,0.00,0.00,99.7,1.2,0.000,4.170
361,07/17/15 10:15:30 PM,63.090,99.300,0.2864,0.00,0.00,110.9,1.2,0.000,4.170
362,07/17/15 10:25:30 PM,63.219,99.200,0.2847,0.00,0.00,113.7,1.2,0.000,4.170
363,07/17/15 10:35:30 PM,63.219,99.200,0.2837,0.00,0.00,113.7,1.2,0.000,4.170
364,07/17/15 10:45:30 PM,63.689,99.300,0.2793,0.00,1.12,263.9,1.2,0.000,4.170
365,07/17/15 10:55:30 PM,63.862,99.400,0.2743,0.00,1.12,275.2,1.2,0.000,4.170
366,07/17/15 11:05:30 PM,63.648,99.500,0.2687,0.00,0.00,61.8,1.2,0.000,4.170
367,07/17/15 11:15:30 PM,63.219,99.400,0.2642,0.00,0.00,96.9,1.2,0.000,4.194
368,07/17/15 11:25:30 PM,63.475,99.400,0.2604,0.00,0.00,129.2,1.2,0.000,4.170
369,07/17/15 11:35:30 PM,63.390,99.500,0.2564,0.00,0.00,129.2,1.2,0.000,4.170
370,07/17/15 11:45:30 PM,63.518,99.500,0.2546,0.00,0.00,129.2,1.2,0.000,4.170
371,07/17/15 11:55:30 PM,63.390,99.500,0.2505,0.00,0.00,129.2,1.2,0.000,4.170
372,07/18/15 12:05:30 AM,63.518,99.500,0.2479,0.00,0.00,129.2,1.2,0.000,4.170
373,07/18/15 12:15:30 AM,63.689,99.600,0.2445,0.00,0.00,129.2,1.2,0.000,4.170
374,07/18/15 12:25:30 AM,63.775,99.700,0.2421,0.00,0.00,129.2,1.2,0.000,4.170
375,07/18/15 12:35:30 AM,63.819,99.800,0.2403,0.00,0.00,129.2,1.2,0.000,4.170
376,07/18/15 12:45:30 AM,63.862,99.800,0.2371,0.00,0.00,129.2,1.2,0.000,4.170
377,07/18/15 12:55:30 AM,63.862,99.900,0.2363,0.00,0.00,355.2,1.2,0.000,4.170
378,07/18/15 01:05:30 AM,63.775,99.900,0.2351,0.00,0.00,353.8,1.2,0.000,4.170
379,07/18/15 01:15:30 AM,63.732,99.900,0.2327,0.00,0.00,353.8,1.2,0.000,4.170
380,07/18/15 01:25:30 AM,63.604,99.900,0.2315,0.00,0.00,353.8,1.2,0.000,4.164
381,07/18/15 01:35:30 AM,63.561,100.000,0.2299,0.00,0.00,353.8,1.2,0.000,4.170
382,07/18/15 01:45:30 AM,63.475,100.000,0.2294,0.00,0.00,353.8,1.2,0.000,4.170
383,07/18/15 01:55:30 AM,63.604,100.000,0.2282,0.00,0.00,353.8,1.2,0.000,4.170
384,07/18/15 02:05:30 AM,63.133,100.000,0.2274,0.00,1.12,321.5,1.2,0.000,4.164
385,07/18/15 02:15:30 AM,63.176,100.000,0.2266,0.00,0.00,223.2,1.2,0.000,4.164
386,07/18/15 02:25:30 AM,63.518,100.000,0.2249,0.00,0.00,223.2,1.2,0.000,4.170
387,07/18/15 02:35:30 AM,63.689,100.000,0.2241,0.00,0.00,223.2,1.2,0.000,4.170
388,07/18/15 02:45:30 AM,63.648,100.000,0.2241,0.00,0.00,223.2,1.2,0.000,4.170
389,07/18/15 02:55:30 AM,63.689,100.000,0.2232,0.00,0.00,223.2,1.2,0.000,4.164
390,07/18/15 03:05:30 AM,63.819,100.000,0.2229,0.00,0.00,223.2,1.2,0.000,4.164
391,07/18/15 03:15:30 AM,63.262,100.000,0.2219,0.00,0.00,223.2,1.2,0.000,4.164
392,07/18/15 03:25:30 AM,63.048,100.000,0.2216,0.00,0.00,223.2,1.2,0.000,4.188
393,07/18/15 03:35:30 AM,63.048,100.000,0.2211,0.00,0.00,223.2,1.2,0.000,4.188
394,07/18/15 03:45:30 AM,63.475,100.000,0.2208,0.00,0.00,223.2,1.2,0.000,4.170
395,07/18/15 03:55:30 AM,63.390,100.000,0.2203,0.00,0.00,282.2,1.2,0.000,4.164
396,07/18/15 04:05:30 AM,63.219,100.000,0.2185,0.00,1.70,40.7,1.2,0.000,4.164
397,07/18/15 04:15:30 AM,62.748,100.000,0.2182,0.00,1.12,81.4,1.2,0.000,4.164
398,07/18/15 04:25:30 AM,62.834,100.000,0.2174,0.00,1.12,82.8,1.2,0.000,4.164
399,07/18/15 04:35:30 AM,62.875,100.000,0.2174,0.00,0.56,82.8,1.2,0.000,4.164
400,07/18/15 04:45:30 AM,62.319,100.000,0.2174,0.00,0.00,82.8,1.2,0.000,4.164
401,07/18/15 04:55:30 AM,62.319,100.000,0.2177,0.00,0.00,82.8,1.2,0.008,4.164
402,07/18/15 05:05:30 AM,62.362,100.000,0.2169,0.00,0.00,82.8,1.2,0.000,4.170
403,07/18/15 05:15:30 AM,62.233,100.000,0.2164,0.00,0.00,82.8,6.2,0.000,4.170
404,07/18/15 05:25:30 AM,62.233,100.000,0.2161,0.00,0.00,82.8,16.2,0.000,4.164
405,07/18/15 05:35:30 AM,62.620,100.000,0.2164,0.00,0.00,82.8,31.2,0.000,4.164
406,07/18/15 05:45:30 AM,62.704,100.000,0.2148,0.00,0.00,82.8,51.2,0.000,4.170
407,07/18/15 05:55:30 AM,63.862,100.000,0.2131,0.00,1.12,81.4,116.2,0.000,4.164
408,07/18/15 06:05:30 AM,63.262,100.000,0.2073,0.00,0.56,78.6,81.2,0.000,4.164
409,07/18/15 06:15:30 AM,64.247,100.000,0.2035,0.00,0.00,36.5,93.7,0.000,4.164
410,07/18/15 06:25:30 AM,64.204,100.000,0.1994,0.00,0.00,26.7,121.2,0.000,4.164
411,07/18/15 06:35:30 AM,63.689,99.900,0.1935,0.00,1.12,335.5,158.7,0.000,4.164
412,07/18/15 06:45:30 AM,63.946,100.000,0.1904,0.00,1.70,315.9,296.2,0.000,4.164
413,07/18/15 06:55:30 AM,63.946,100.000,0.1895,0.00,1.12,304.7,296.2,0.000,4.164
414,07/18/15 07:05:30 AM,64.546,100.000,0.1898,0.00,0.56,315.9,296.2,0.000,4.164
415,07/18/15 07:15:30 AM,66.429,99.900,0.1908,0.00,1.12,336.9,483.7,0.000,4.164
416,07/18/15 07:25:30 AM,66.729,99.300,0.1932,0.00,1.70,355.2,793.7,0.000,4.164
417,07/18/15 07:35:30 AM,67.199,99.200,0.1935,0.00,2.26,325.7,851.2,0.000,4.164
418,07/18/15 07:45:30 AM,67.413,98.800,0.1939,0.00,1.70,328.5,871.2,0.000,4.164
419,07/18/15 07:55:30 AM,68.571,98.600,0.1935,0.00,2.26,12.6,1026.2,0.000,4.164
420,07/18/15 08:05:30 AM,68.999,98.100,0.1926,0.00,3.38,311.7,1101.2,0.000,4.200
421,07/18/15 08:15:30 AM,70.759,97.100,0.1913,0.56,2.26,342.6,1171.2,0.000,4.158
422,07/18/15 08:25:30 AM,69.985,93.800,0.1917,0.56,3.94,352.4,1236.2,0.000,4.158
423,07/18/15 08:35:30 AM,72.050,92.000,0.1908,0.56,2.82,23.9,1296.2,0.000,4.158
424,07/18/15 08:45:30 AM,71.964,89.700,0.1904,0.56,2.26,8.4,1358.7,0.000,4.158
425,07/18/15 08:55:30 AM,71.920,89.200,0.1895,0.56,3.38,329.9,1421.2,0.000,4.158
426,07/18/15 09:05:30 AM,73.299,88.800,0.1891,0.56,2.82,328.5,1486.2,0.000,4.158
427,07/18/15 09:15:30 AM,73.688,84.600,0.1876,0.56,3.94,287.8,1538.7,0.000,4.158
428,07/18/15 09:25:30 AM,73.472,81.700,0.1862,1.12,3.94,345.4,1591.2,0.000,4.158
429,07/18/15 09:35:30 AM,74.727,83.300,0.1849,1.12,3.94,19.7,1646.2,0.000,4.158
430,07/18/15 09:45:30 AM,74.986,81.900,0.1836,1.12,3.38,9.8,1698.7,0.000,4.158
431,07/18/15 09:55:30 AM,76.593,79.800,0.1820,0.56,3.38,341.2,1748.7,0.000,4.158
432,07/18/15 10:05:30 AM,75.898,79.200,0.1803,0.56,3.38,0.0,1788.7,0.000,4.158
433,07/18/15 10:15:30 AM,75.810,77.500,0.1793,1.70,5.08,349.6,1828.7,0.000,4.158
434,07/18/15 10:25:30 AM,76.203,75.800,0.1783,1.70,4.50,282.2,1861.2,0.000,4.158
435,07/18/15 10:35:30 AM,76.725,75.400,0.1775,1.12,5.08,266.7,1898.7,0.000,4.158
436,07/18/15 10:45:30 AM,76.246,75.100,0.1765,1.12,5.08,317.3,1938.7,0.000,4.158
437,07/18/15 10:55:30 AM,76.854,76.200,0.1762,1.70,5.08,296.2,1978.7,0.000,4.158
438,07/18/15 11:05:30 AM,76.246,76.100,0.1762,2.26,6.20,310.3,2006.2,0.000,4.158
439,07/18/15 11:15:30 AM,76.071,75.400,0.1762,2.26,6.20,304.7,2016.2,0.000,4.158
440,07/18/15 11:25:30 AM,76.811,74.600,0.1765,1.70,5.64,322.9,2041.2,0.000,4.158
441,07/18/15 11:35:30 AM,77.160,72.800,0.1756,1.70,4.50,324.3,2116.2,0.000,4.158
442,07/18/15 11:45:30 AM,77.203,72.500,0.1746,2.26,5.64,310.3,2136.2,0.000,4.158
443,07/18/15 11:55:30 AM,78.690,71.500,0.1738,1.70,6.20,313.1,2133.7,0.000,4.158
444,07/18/15 12:05:30 PM,78.910,71.000,0.1732,2.26,7.31,293.4,2116.2,0.000,4.158
445,07/18/15 12:15:30 PM,77.292,71.500,0.1742,2.26,6.76,286.4,1663.7,0.000,4.158
446,07/18/15 12:25:30 PM,78.777,70.700,0.1728,2.82,6.76,289.2,2216.2,0.000,4.158
447,07/18/15 12:35:30 PM,80.537,69.100,0.1714,2.82,6.20,311.7,2313.7,0.000,4.158
448,07/18/15 12:45:30 PM,78.033,68.500,0.1742,1.12,6.20,278.0,1058.7,0.000,4.158
449,07/18/15 12:55:30 PM,76.899,70.500,0.1756,1.70,7.31,275.2,736.2,0.000,4.158
450,07/18/15 01:05:30 PM,80.492,69.400,0.1742,2.26,8.46,283.6,2021.2,0.000,4.158
451,07/18/15 01:15:30 PM,81.288,68.000,0.1738,3.38,9.01,279.4,1813.7,0.000,4.158
452,07/18/15 01:25:30 PM,78.865,67.800,0.1746,3.38,10.13,282.2,1363.7,0.000,4.158
453,07/18/15 01:35:30 PM,80.361,68.100,0.1738,3.38,7.90,289.2,2023.7,0.000,4.158
454,07/18/15 01:45:30 PM,81.066,68.000,0.1732,3.38,10.69,279.4,1743.7,0.000,4.158
455,07/18/15 01:55:30 PM,79.480,68.200,0.1738,3.38,8.46,279.4,1256.2,0.000,4.158
456,07/18/15 02:05:30 PM,78.382,68.800,0.1742,3.38,6.76,273.8,948.7,0.000,4.158
457,07/18/15 02:15:30 PM,79.347,70.700,0.1746,1.12,7.31,256.9,778.7,0.000,4.158
458,07/18/15 02:25:30 PM,78.382,70.600,0.1752,1.70,5.64,251.3,736.2,0.000,4.158
459,07/18/15 02:35:30 PM,77.815,70.900,0.1756,1.12,6.76,287.8,528.7,0.000,4.158
460,07/18/15 02:45:30 PM,77.247,73.500,0.1762,1.12,3.94,255.5,443.7,0.000,4.158
461,07/18/15 02:55:30 PM,78.296,71.700,0.1746,1.12,3.94,307.5,1078.7,0.000,4.158
462,07/18/15 03:05:30 PM,81.199,70.300,0.1738,2.82,7.31,276.6,1903.7,0.000,4.158
463,07/18/15 03:15:30 PM,78.953,70.100,0.1738,2.26,5.64,289.2,1013.7,0.000,4.158
464,07/18/15 03:25:30 PM,78.996,70.300,0.1724,1.70,4.50,332.7,1493.7,0.000,4.170
465,07/18/15 03:35:30 PM,79.524,70.500,0.1732,0.56,4.50,322.9,973.7,0.000,4.158
466,07/18/15 03:45:30 PM,78.033,72.500,0.1738,1.70,6.20,296.2,821.2,0.000,4.158
467,07/18/15 03:55:30 PM,79.084,72.700,0.1732,1.70,5.64,289.2,1153.7,0.000,4.158
468,07/18/15 04:05:30 PM,76.899,73.400,0.1742,1.12,6.20,299.0,541.2,0.000,4.158
469,07/18/15 04:15:30 PM,76.289,75.800,0.1752,1.12,5.08,282.2,311.2,0.000,4.158
470,07/18/15 04:25:30 PM,76.811,76.300,0.1746,1.12,5.08,353.8,646.2,0.000,4.158
471,07/18/15 04:35:30 PM,67.757,83.600,0.2344,2.82,6.20,113.7,253.7,0.055,4.158
472,07/18/15 04:45:30 PM,67.543,94.000,0.2351,2.26,5.08,105.3,106.2,0.024,4.164
473,07/18/15 04:55:30 PM,67.757,94.800,0.2282,0.00,2.26,155.8,93.7,0.008,4.164
474,07/18/15 05:05:30 PM,67.671,95.400,0.2339,0.00,1.70,109.5,73.7,0.024,4.164
475,07/18/15 05:15:30 PM,67.842,95.600,0.2339,0.56,1.70,132.0,53.7,0.016,4.164
476,07/18/15 05:25:30 PM,68.614,95.300,0.2327,0.00,1.70,210.6,38.7,0.008,4.170
477,07/18/15 05:35:30 PM,68.099,94.300,0.2318,0.56,2.82,210.6,36.2,0.000,4.164
478,07/18/15 05:45:30 PM,67.928,95.000,0.2266,0.00,2.26,240.1,33.7,0.008,4.164
479,07/18/15 05:55:30 PM,67.798,95.400,0.2254,0.00,1.70,266.7,28.7,0.000,4.164
480,07/18/15 06:05:30 PM,67.413,95.800,0.2237,0.00,1.70,290.6,16.2,0.000,4.164
481,07/18/15 06:15:30 PM,67.586,96.300,0.2229,0.00,1.12,266.7,6.2,0.000,4.164
482,07/18/15 06:25:30 PM,67.329,96.700,0.2241,0.00,2.82,198.0,1.2,0.008,4.164
483,07/18/15 06:35:30 PM,67.329,97.200,0.2318,0.00,1.70,143.2,1.2,0.016,4.164
484,07/18/15 06:45:30 PM,67.114,97.300,0.2344,0.00,0.00,126.4,1.2,0.008,4.164
485,07/18/15 06:55:30 PM,67.500,97.500,0.2410,0.00,1.12,124.9,1.2,0.016,4.164
486,07/18/15 07:05:30 PM,67.199,98.000,0.2449,0.00,0.56,113.7,1.2,0.008,4.164
487,07/18/15 07:15:30 PM,66.857,98.100,0.2502,0.00,0.00,113.7,1.2,0.008,4.164
488,07/18/15 07:25:30 PM,66.772,98.300,0.2582,0.00,0.00,113.7,1.2,0.016,4.164
489,07/18/15 07:35:30 PM,66.900,98.300,0.2664,0.00,0.00,113.7,1.2,0.016,4.164
490,07/18/15 07:45:30 PM,66.772,98.400,0.2746,0.00,1.12,123.5,1.2,0.008,4.164
491,07/18/15 07:55:30 PM,66.515,98.500,0.2887,0.00,0.00,203.6,1.2,0.024,4.164
492,07/18/15 08:05:30 PM,66.643,98.700,0.2979,0.00,0.00,203.6,1.2,0.016,4.164
493,07/18/15 08:15:30 PM,66.643,98.800,0.3160,0.00,0.56,203.6,1.2,0.016,4.164
494,07/18/15 08:25:30 PM,66.429,98.900,0.3204,0.00,0.00,203.6,1.2,0.016,4.164
495,07/18/15 08:35:30 PM,66.258,99.000,0.3199,0.00,0.00,203.6,1.2,0.008,4.200
496,07/18/15 08:45:30 PM,66.087,99.000,0.3187,0.00,0.00,205.0,1.2,0.000,4.164
497,07/18/15 08:55:30 PM,66.515,99.100,0.3128,0.00,0.00,206.4,1.2,0.000,4.164
498,07/18/15 09:05:30 PM,66.173,99.200,0.3095,0.00,1.70,210.6,1.2,0.008,4.164
499,07/18/15 09:15:30 PM,65.701,99.200,0.3106,0.00,2.82,230.2,1.2,0.008,4.164
500,07/18/15 09:25:30 PM,65.017,99.300,0.3084,0.00,1.70,144.6,1.2,0.008,4.164
501,07/18/15 09:35:30 PM,65.017,99.200,0.3062,0.00,0.00,134.8,1.2,0.000,4.164
